# The 2MASS Redshift Survey
# Huchra et al., ApJS, in press
#
# http://tdc-www.harvard.edu/2mrs/
# catalog version 2.4, 2011 Dec 16
# maintained by Lucas Macri, lmacri@tamu.edu
#
# Entries in original input catalogs that have been rejected -- Galactic sources, pieces of galaxies, artifacts, etc. Corresponds to Table A1 in paper.
#
#ID               RAdeg      DECdeg       l          b        k_c    h_c    j_c    k_tc   h_tc   j_tc  e_k   e_h   e_j   e_kt  e_ht  e_jt   e_bv r_iso r_ext  b/a  flgs Comments
07350830-4655512 113.784645 -46.930813 259.537567 -12.587092 10.679 11.041 11.857 10.679 11.041 11.857 0.065 0.051 0.044 0.032 0.028 0.027 0.222 1.749 1.749 0.140 0111 Piece of galaxy 07350685-4655334
07351941-5015019 113.830864 -50.250610 262.614655 -14.020824 11.553 11.693 12.395 11.353 11.583 12.257 0.100 0.061 0.049 0.091 0.066 0.056 0.214 1.324 1.529 0.800 0111 Piece of galaxy 07351844-5014596
07372016+3524106 114.334007  35.402985 183.994141  24.109030 11.513 12.211 12.901 11.513 12.211 12.901 0.506 0.483 0.416 0.282 0.325 0.294 0.043 1.875 1.875 1.000 0444 Image flaw
07380545-5511511 114.522583 -55.197445 267.423676 -15.767303 11.679 11.850 12.660 11.440 11.463 12.452 0.104 0.056 0.052 0.098 0.050 0.060 0.148 1.225 1.523 0.720 0222 Piece of galaxy 07380552-5511267
07383288-6846104 114.637032 -68.769585 280.607239 -21.054438 11.116 11.426 12.168 10.813 10.813 11.611 0.079 0.051 0.042 0.078 0.043 0.041 0.213 1.310 1.681 0.900 0666 Piece of galaxy 07383214-6846144
07403690+3913568 115.153786  39.232441 180.135086  25.797186 11.229 11.431 12.163 11.021 11.041 11.705 0.058 0.034 0.026 0.052 0.030 0.023 0.050 1.389 1.678 0.320 0121 Piece of galaxy 07403931+3914003
07493232+8356013 117.385406  83.933739 129.616165  28.491138 10.097 10.235 10.641  9.703  9.817 10.291 0.057 0.040 0.021 0.062 0.042 0.025 0.061 1.565 1.865 0.780 0000 Image flaw
07504810+7421171 117.700775  74.354836 140.457077  30.037643 10.489 10.800 11.458 10.489 10.800 11.458 0.049 0.040 0.025 0.077 0.021 0.027 0.028 1.627 1.759 0.480 0000 Piece of galaxy 07504991+7421277
08124369-1443158 123.182190 -14.721395 235.628632  10.549135 11.742 12.034 12.836 11.722 11.868 12.635 0.049 0.028 0.027 0.072 0.039 0.039 0.072 0.875 1.352 0.840 0000 Star
08192941+7043221 124.872231  70.722733 144.265915  32.720913 10.962 10.880 12.535 10.962 10.880 12.535 0.160 0.083 0.118 0.080 0.044 0.079 0.032 1.636 1.637 1.000 0222 HII region in MW
08230989-7751099 125.790970 -77.852768 290.876892 -21.888762 11.106 11.354 12.033 10.932 10.986 11.546 0.084 0.053 0.037 0.072 0.043 0.030 0.113 1.403 1.623 0.700 0222 Piece of galaxy 08230823-7751073
08351591+2828216 128.816391  28.472654 195.455215  34.042812 10.526 10.619 11.370 10.526 10.619 11.370 0.050 0.033 0.024 0.025 0.017 0.014 0.039 1.628 1.628 0.880 0666 Piece of galaxy 08351736+2828246
08453453+7259512 131.394012  72.997688 141.001068  34.081421 10.914 11.223 12.060 10.828 11.119 11.969 0.042 0.034 0.027 0.041 0.034 0.032 0.032 1.588 1.769 0.200 0000 Piece of galaxy 08453501+7259560
09045569+5955589 136.232193  59.933006 155.920502  39.784927  9.913 10.144 10.857  9.843 10.057 10.770 0.029 0.026 0.017 0.034 0.024 0.023 0.036 1.615 1.781 0.340 0000 Piece of galaxy 09045685+5955586
09054355+1820276 136.431534  18.341015 209.985214  37.635426 10.626 11.007 11.911 10.552 10.954 11.878 0.041 0.035 0.027 0.035 0.033 0.030 0.034 1.555 1.726 0.500 0666 Piece of galaxy 09054305+1820226
09111950+6001188 137.831085  60.021847 155.528152  40.531872  9.357 10.521 11.218  9.357 10.521 11.218 0.066 0.132 0.084 0.033 0.066 0.048 0.042 2.009 2.008 0.600 0222 Piece of galaxy 09113750+6002139
09134430-6938238 138.434601 -69.640007 285.950867 -14.321066  9.053  9.751 10.793  9.053  9.751 10.793 0.036 0.031 0.032 0.018 0.016 0.017 0.095 1.630 1.630 1.000 0111 Piece of galaxy 09135049-6938420
09135114+7629035 138.462906  76.484276 136.240860  34.364113  8.919  9.196  9.979  8.919  9.196  9.979 0.030 0.024 0.019 0.015 0.012 0.010 0.027 2.041 2.041 0.140 0122 Piece of galaxy 09134319+7628311
09182511-3917188 139.604752 -39.288555 264.253082   7.085606 11.334 11.655 12.459 11.149 11.451 12.174 0.077 0.048 0.045 0.069 0.048 0.045 0.298 1.220 1.478 0.720 0222 Piece of galaxy 09182611-3917123
09194108+8021351 139.921646  80.359718 132.063065  32.640755 10.787 10.685 12.289 10.787 10.685 12.289 0.425 0.257 0.340 0.213 0.132 0.221 0.025 1.942 1.942 1.000 0222 Image flaw
09233708-1026104 140.904541 -10.436128 242.397614  27.181633 11.578 11.837 12.352 11.578 11.837 12.352 0.112 0.058 0.044 0.064 0.037 0.029 0.041 1.470 1.470 0.500 0111 Piece of galaxy 09233654-1026014
09275371+5722316 141.973831  57.375443 158.064316  43.373028 10.417 10.651 11.379 10.278 10.566 11.253 0.045 0.038 0.025 0.043 0.037 0.031 0.038 1.689 1.852 0.340 0666 Piece of galaxy 09275602+5722204 
09282727-6047468 142.113647 -60.796402 280.553772  -7.079987 10.923 11.187 11.962 10.923 11.187 11.962 0.048 0.027 0.027 0.024 0.015 0.017 0.282 1.173 1.172 0.740 0222 Piece of galaxy 09282648-6048064
09305599-3541034 142.733353 -35.684296 263.446503  11.388404 11.159 11.404 12.085 11.159 11.404 12.085 0.112 0.067 0.056 0.058 0.039 0.036 0.212 1.461 1.460 0.420 0666 Piece of galaxy 09305393-3541183
09402777-3250318 145.115921 -32.842243 262.901428  14.804644 10.424 10.759 11.504 10.424 10.746 11.293 0.052 0.035 0.030 0.100 0.033 0.028 0.133 1.665 1.799 0.280 0244 Piece of galaxy 09402873-3250368
09404610-4112329 145.192078 -41.209137 268.699615   8.655248 10.387 10.877 11.546 10.387 10.583 11.546 0.520 0.462 0.379 0.531 0.431 0.236 0.454 1.985 2.088 1.000 0111 Image flaw
09474417-3250247 146.933945 -32.840179 264.071320  15.834205 10.664 10.977 11.673 10.451 10.538 11.200 0.073 0.053 0.040 0.064 0.042 0.034 0.130 1.447 1.700 0.440 0112 Piece of galaxy 09474350-3250148
09542870-1838247 148.619568 -18.640213 254.873306  27.285172 10.128 10.388 11.023  9.943 10.388 10.775 0.060 0.034 0.027 0.057 0.017 0.027 0.046 1.537 1.777 0.760 0666 Piece of galaxy 09542791-1838202
09582294+3222001 149.595581  32.366692 194.228546  52.326866 10.179 10.551 11.214 10.179 10.551 11.214 0.039 0.037 0.024 0.019 0.019 0.014 0.015 1.573 1.573 0.760 0666 Piece of galaxy 09582105+3222119
10000634-3133337 150.026459 -31.559303 265.276093  18.510567  8.974  9.280  9.922  8.974  9.280  9.922 0.063 0.049 0.038 0.032 0.025 0.019 0.069 1.948 1.948 0.500 0111 Piece of galaxy 10000582-3133101
10031628-6458309 150.817902 -64.975220 286.322906  -7.676871 11.235 11.448 12.072 10.654 10.475 12.066 0.139 0.090 0.072 0.121 0.062 0.130 0.229 1.346 1.687 0.320 0133 Piece of galaxy 10031866-6458029
10041561-7455527 151.065475 -74.931305 292.571991 -15.533550 11.213 11.560 12.266 10.889 11.560 12.264 0.096 0.061 0.047 0.089 0.036 0.071 0.324 1.607 1.916 0.800 0666 Piece of galaxy 10041771-7455500
10042956+1446017 151.123169  14.767285 221.950867  49.324619 11.675 12.135 12.960 11.509 12.134 12.881 0.071 0.060 0.049 0.068 0.077 0.063 0.032 1.417 1.656 0.220 0666 Piece of galaxy 10042949+1446147
10111613-3541460 152.817032 -35.696129 269.874725  16.694984 10.984 11.362 11.964 10.741 11.238 11.674 0.099 0.065 0.046 0.086 0.073 0.048 0.130 1.453 1.722 0.680 0666 Piece of galaxy 10111491-3541416
10161714-3334098 154.071426 -33.569382 269.420715  19.019056 10.252 10.510 11.189 10.058 10.291 10.960 0.057 0.036 0.027 0.057 0.036 0.031 0.096 1.453 1.729 0.680 0666 Piece of galaxy 10161866-3333498
10221991+2134305 155.582916  21.575123 213.964233  55.714340 10.192 10.734 11.474 10.106 10.660 11.354 0.036 0.036 0.024 0.034 0.037 0.029 0.024 1.623 1.786 0.420 0666 Piece of galaxy 10221998+2134105
10250807+1709182 156.283707  17.154987 221.657639  54.827385 10.832 10.918 11.573 10.832 10.918 11.573 0.081 0.054 0.032 0.040 0.029 0.019 0.032 1.623 1.624 0.460 0111 Piece of galaxy 10250486+1709492 
10294193+6850407 157.424683  68.844810 139.666000  43.389553 11.478 11.790 12.616 11.405 11.695 12.521 0.058 0.046 0.034 0.055 0.049 0.045 0.045 1.428 1.630 0.200 0000 Piece of galaxy 10294146+6850482
10353610-3941026 158.900406 -39.684074 276.356079  16.076637 11.179 12.779 12.722 11.177 12.779 12.722 0.168 0.270 0.110 0.169 0.399 0.076 0.089 1.447 1.602 1.000 0000 Star
10375961-8105312 159.498688 -81.092026 297.746033 -19.595573 11.750 12.127 12.634 11.186 12.127 12.634 0.112 0.069 0.054 0.099 0.084 0.037 0.104 1.556 1.937 0.780 0666 Piece of galaxy 10380093-8105512
10384596+5330050 159.691513  53.501461 156.606644  54.063808  8.637  8.861  9.501  8.573  8.770  9.413 0.016 0.014 0.009 0.016 0.013 0.009 0.022 1.687 1.842 0.760 0122 Piece of galaxy 10384585+5330118 
10421741-0022318 160.572678  -0.375533 249.157898  48.536469 11.421 11.524 12.344 11.200 11.148 12.084 0.096 0.044 0.040 0.086 0.037 0.042 0.047 1.279 1.545 0.620 0161 Piece of galaxy 10421797-0022365
10480915+4819598 162.038223  48.333027 163.030838  58.074215 11.257 11.605 12.321 11.174 11.500 12.178 0.046 0.033 0.025 0.044 0.034 0.031 0.016 1.207 1.435 0.460 0000 Piece of galaxy 10480931+4819532
10495593+3259264 162.482971  32.990765 192.899963  63.162876 11.335 11.638 12.191 10.899 10.988 11.459 0.061 0.041 0.028 0.068 0.043 0.028 0.025 1.292 1.738 0.480 0666 Piece of galaxy 10495512+3259261
10505297+1325197 162.720718  13.422108 232.851852  58.703876  8.939  9.152  9.818  8.939  9.152  9.796 0.018 0.011 0.009 0.009 0.011 0.008 0.028 1.572 1.739 0.860 0666 Piece of galaxy 10505331+1324437
10544101-2104113 163.670837 -21.069717 269.579742  34.132061 10.390 10.656 11.271 10.239 10.542 11.160 0.050 0.037 0.024 0.044 0.036 0.026 0.055 1.563 1.780 0.580 0666 Piece of galaxy 10544007-2103596
10581325-5026492 164.555206 -50.446949 285.157410   8.476291 10.131 10.379 11.166 10.131 10.379 11.166 0.055 0.045 0.034 0.028 0.023 0.019 0.288 1.640 1.640 0.520 0166 Piece of galaxy 10581260-5026359
11000954+4544210 165.039902  45.739147 165.394669  61.153736 10.963 11.277 11.995 10.963 11.277 11.995 0.054 0.039 0.030 0.027 0.022 0.019 0.011 1.672 1.673 0.180 0000 Piece of galaxy 11001137+4544158
11075254-4632334 166.968994 -46.542690 285.001709  12.692152 10.284 10.510 11.190 10.284 10.510 11.190 0.086 0.061 0.048 0.043 0.031 0.027 0.137 1.548 1.548 0.680 0222 Piece of galaxy 11074851-4631339
11095234+6217193 167.468048  62.288776 141.420074  51.038105 11.506 11.781 12.494 11.300 11.610 12.282 0.068 0.048 0.033 0.061 0.049 0.035 0.015 1.378 1.633 0.340 0666 Piece of galaxy 11095177+6217303
11095583-3732345 167.482758 -37.542900 281.574219  21.083151  8.690  8.696  9.687  8.690  8.696  9.687 0.020 0.012 0.013 0.010 0.006 0.006 0.101 1.737 1.737 0.500 0666 Piece of galaxy 11095773-3732216 
11112561+5544358 167.856705  55.743229 148.247177  56.192444  9.920  9.523 12.190  9.920  9.523 12.190 0.084 0.057 0.139 0.042 0.029 0.089 0.016 1.925 1.925 0.480 0666 Image flaw
11263106+1652010 171.629395  16.866917 236.131836  67.850517  9.785 10.194 10.901  9.785 10.194 10.901 0.024 0.026 0.015 0.012 0.013 0.008 0.026 1.631 1.632 0.400 0111 Piece of galaxy 11262980+1651475
11280164+2930527 172.006744  29.514587 200.616806  71.514198 11.139 11.438 12.125 10.793 11.028 11.782 0.068 0.052 0.037 0.066 0.054 0.045 0.022 1.338 1.695 0.380 0666 Piece of galaxy 11280056+2930397
11282505+0924272 172.104401   9.407524 251.139114  63.581860  9.613  9.878 10.601  9.522  9.846 10.558 0.038 0.022 0.020 0.035 0.024 0.022 0.032 1.893 2.044 0.240 0666 Piece of galaxy 11282405+0924279
11300463-7807296 172.519714 -78.124916 298.666138 -15.932410 11.300 11.579 12.135 11.250 11.579 11.942 0.098 0.057 0.044 0.093 0.034 0.044 0.226 1.241 1.463 0.660 0222 Image flaw
11362964-0950330 174.123489  -9.842663 274.212708  48.805042 11.645 11.918 12.575 11.132 11.918 12.575 0.129 0.070 0.058 0.105 0.097 0.073 0.030 1.507 1.790 0.360 0222 Piece of galaxy 11363017-0950480
11395069+6813310 174.961349  68.225334 132.652451  47.529144 10.927 12.465 14.091 10.561 12.188 14.091 0.072 0.116 0.196 0.071 0.179 0.464 0.009 1.401 1.688 1.000 0222 Image flaw
11405341+5612073 175.222565  56.202026 141.634521  58.290661 11.597 11.769 12.379 11.591 11.551 12.084 0.078 0.047 0.034 0.089 0.045 0.032 0.013 1.502 1.681 0.580 0000 Piece of galaxy 11405425+5612080
11460182-5622504 176.507599 -56.380718 293.924713   5.342895 11.175 11.676 12.371 10.631 11.676 12.371 0.105 0.072 0.075 0.119 0.044 0.049 0.387 1.378 1.776 0.660 0222 Piece of galaxy 11460646-5623280
11555763+0645030 178.990143   6.750814 267.534973  65.734497  9.723  9.956 10.695  9.655  9.873 10.632 0.036 0.021 0.019 0.035 0.020 0.020 0.013 1.576 1.744 0.380 0666 Piece of galaxy 11555729+0644580
11564096+3201334 179.170670  32.025917 187.278961  77.139915 11.351 11.712 12.501 11.225 11.517 12.385 0.063 0.041 0.036 0.055 0.043 0.040 0.031 1.547 1.727 0.320 0666 Piece of galaxy 11564415+3201178
11584734+1542534 179.697174  15.715001 253.301773  73.279190 11.260 11.562 12.276 11.144 11.423 12.129 0.040 0.030 0.022 0.037 0.031 0.026 0.056 1.250 1.471 0.560 0000 Piece of galaxy 11584705+1542584
12023450+2049021 180.643723  20.817150 239.817627  77.188164 11.738 12.042 12.898 11.738 12.042 12.898 0.089 0.064 0.058 0.203 0.042 0.074 0.026 1.554 1.714 0.160 0000 Piece of galaxy 12023388+2048558
12040147+2013489 181.006180  20.230299 242.865860  77.149734 10.894 11.223 11.918 10.682 10.997 11.678 0.065 0.044 0.032 0.055 0.041 0.033 0.035 1.428 1.666 0.960 0222 Piece of galaxy 12040140+2013559
12064443+1742419 181.685150  17.711750 253.017700  76.037109 10.789 11.097 11.831 10.789 11.097 11.831 0.046 0.037 0.025 0.052 0.021 0.015 0.039 1.677 1.816 0.240 0000 Piece of galaxy 12064443+1742551
12073681+0241319 181.903381   2.692209 277.837128  63.408314 11.444 11.582 12.302 11.237 11.115 11.933 0.096 0.053 0.045 0.090 0.042 0.046 0.022 1.487 1.673 0.360 0666 Piece of galaxy 12073715+0241255
12092960+4341171 182.373337  43.688011 147.302399  71.401260  9.077  9.289  9.955  9.030  9.202  9.905 0.018 0.015 0.010 0.017 0.014 0.010 0.014 1.612 1.774 0.760 0666 Piece of galaxy 12092978+4341071
12103463+5818144 182.644180  58.304062 133.063263  58.013367 10.895 11.243 12.040 10.856 10.819 11.613 0.032 0.028 0.020 0.046 0.030 0.025 0.020 1.464 1.881 0.220 0222 Piece of galaxy 12103285+5818137
12114097-3832588 182.920746 -38.549667 294.457001  23.666979 10.769 11.216 11.904 10.628 10.663 11.544 0.051 0.038 0.028 0.061 0.038 0.034 0.083 1.494 1.861 0.200 0222 Piece of galaxy 12114208-3832548
12125263+0117468 183.219284   1.296434 281.626953  62.562233  8.966  9.233  9.877  8.920  9.194  9.838 0.023 0.014 0.013 0.024 0.016 0.014 0.033 1.633 1.795 0.360 0666 Piece of galaxy 12125210+0117588
12170941+1519330 184.289291  15.325816 267.180084  75.760063 10.151 10.403 11.117 10.026 10.331 10.990 0.039 0.030 0.020 0.035 0.027 0.020 0.030 1.480 1.677 0.720 0661 Piece of galaxy 12171141+1519262
12195619+0520201 184.984146   5.339001 282.535980  66.954964 10.336 10.526 11.119 10.188 10.417 10.907 0.065 0.039 0.029 0.061 0.038 0.030 0.019 1.584 1.814 0.740 0666 Piece of galaxy 12195606+0520361
12240308-4151523 186.012848 -41.864563 297.485321  20.717373 11.396 11.863 12.800 11.362 11.668 12.318 0.043 0.031 0.032 0.052 0.036 0.032 0.098 0.964 1.345 0.460 0000 Image flaw
12242438-7550319 186.101868 -75.842064 301.238831 -13.059219 11.008 11.328 12.088 10.731 11.328 12.088 0.091 0.061 0.050 0.080 0.035 0.362 0.342 1.543 1.865 0.340 0666 Piece of galaxy 12242466-7550239
12260374+1306432 186.515671  13.112113 278.734161  74.778839  9.663  9.856 10.677  9.344  9.856 10.603 0.035 0.031 0.023 0.044 0.015 0.038 0.029 1.718 2.075 0.340 0111 Piece of galaxy 12260756+1306460
12265891+1502197 186.745407  15.038814 276.501373  76.638763 10.384 10.571 11.303 10.274 10.420 11.180 0.035 0.028 0.020 0.032 0.025 0.020 0.033 1.362 1.572 0.320 0666 Piece of galaxy 12265643+1502507
12273867-0816514 186.911102  -8.280943 292.853485  54.124493 10.313 10.638 11.296 10.250 10.540 11.157 0.047 0.034 0.022 0.044 0.032 0.022 0.029 1.447 1.646 0.620 0666 Piece of galaxy 12273860-0816424
12284424+1145408 187.184357  11.761333 282.709686  73.735199 10.107 10.269 10.947 10.022  9.955 10.781 0.042 0.027 0.020 0.046 0.037 0.023 0.030 1.561 1.882 0.240 0222 Piece of galaxy 12284331+1145177
12285683+0334183 187.236908   3.571692 289.110443  65.838020 10.150 10.388 11.006 10.150 10.388 11.006 0.050 0.029 0.024 0.025 0.015 0.013 0.022 1.373 1.373 1.000 0000 Piece of galaxy 12285901+0334141
12290653-4040199 187.277313 -40.672310 298.367950  22.001478 11.564 11.852 12.593 11.383 11.726 12.440 0.079 0.049 0.042 0.075 0.056 0.049 0.081 1.530 1.737 0.200 0333 Piece of galaxy 12290719-4040245
12330668+8233506 188.278290  82.563995 123.650948  34.538807 10.870 11.431 11.443 10.844 11.398 11.368 0.030 0.028 0.012 0.029 0.031 0.017 0.135 1.041 1.317 0.900 0111 Planetary nebula
12334020+0910395 188.417496   9.177622 288.940155  71.564980 10.644 10.934 11.592 10.353 10.727 11.411 0.078 0.055 0.039 0.078 0.063 0.051 0.021 1.549 1.866 0.460 0666 Piece of galaxy 12333965+0910295
12340796-0947562 188.533203  -9.798766 295.863708  52.835274 11.731 12.194 12.725 11.578 11.856 12.319 0.087 0.068 0.043 0.091 0.070 0.048 0.034 1.111 1.402 0.540 0000 Piece of galaxy 12340823-0947518
12363409+2556109 189.142090  25.936430 231.811081  86.467155 10.523 10.811 11.635 10.056 10.242 11.070 0.049 0.048 0.034 0.063 0.059 0.048 0.016 1.441 1.811 9.999 0000 Piece of galaxy 12362080+2559146
12395091-4106089 189.962006 -41.102592 300.582123  21.716265 10.467 10.749 11.455 10.467 10.636 11.315 0.063 0.038 0.031 0.072 0.033 0.030 0.151 1.646 1.775 0.380 0222 Piece of galaxy 12395026-4106243
12413292+4107257 190.387268  41.123848 130.574203  75.857452 11.705 12.082 12.620 11.704 12.082 12.620 0.113 0.086 0.058 0.126 0.108 0.039 0.021 1.461 1.614 0.560 0222 Piece of galaxy 12413284+4109027
12422507-0702456 190.604553  -7.045919 298.952759  55.756069 11.251 11.461 12.207 11.070 10.922 11.878 0.098 0.050 0.041 0.084 0.039 0.038 0.030 1.394 1.617 0.360 0111 Piece of galaxy 12422554-0702364
12461608+0820457 191.566956   8.346050 298.965210  71.177887 11.683 11.882 12.717 11.355 11.562 12.255 0.097 0.053 0.052 0.101 0.060 0.057 0.023 1.210 1.596 0.620 0222 Piece of galaxy 12461549+0820540 
12494210+2653266 192.425690  26.891064 244.381073  89.546455 10.556 10.852 11.552 10.379 10.718 11.427 0.036 0.027 0.021 0.034 0.029 0.024 0.012 1.310 1.564 0.760 0000 Piece of galaxy 12494226+2653312
12495017+0251105 192.459137   2.852900 301.959351  65.721550 10.350 10.568 11.285 10.169 10.568 11.285 0.063 0.038 0.031 0.054 0.019 0.018 0.034 1.731 1.913 0.180 0000 Piece of galaxy 12495026+0251051
12501062+7252561 192.544128  72.882240 123.061523  44.245842 10.940 11.232 11.846 10.817 11.232 11.840 0.074 0.051 0.038 0.064 0.029 0.045 0.020 1.297 1.507 1.000 0666 Piece of galaxy 12500736+7252281
12523798-3901518 193.158295 -39.030979 303.185669  23.840178 11.367 11.546 12.216 11.027 11.546 12.216 0.085 0.043 0.038 0.081 0.052 0.025 0.094 1.465 1.775 0.380 0222 Piece of galaxy 12523901-3901418
12550306+0804143 193.762802   8.070546 305.669189  70.923012 11.020 11.385 11.937 10.889 11.379 11.937 0.074 0.051 0.032 0.064 0.070 0.020 0.034 1.369 1.577 0.880 0111 Piece of galaxy 12550289+0803555
12573583-4944454 194.399200 -49.746014 303.953400  13.113527  9.688 10.072 10.795  9.688 10.072 10.795 0.039 0.027 0.025 0.019 0.014 0.013 0.206 1.559 1.559 0.720 0611 Piece of galaxy 12573614-4945044
13015042-0819518 195.460144  -8.331072 307.360657  54.451149 10.847 11.085 11.813 10.708 10.933 11.704 0.060 0.039 0.028 0.050 0.035 0.032 0.048 1.583 1.785 0.380 0116 Piece of galaxy 13014956-0820104
13051669-4925022 196.319565 -49.417339 305.244995  13.392250 10.308 11.020 11.557 10.308 11.020 11.557 0.109 0.130 0.079 0.054 0.071 0.047 0.177 1.808 1.808 0.440 0666 Piece of galaxy 13052727-4928044
13054928-0800419 196.455353  -8.011716 309.099884  54.687634  9.326  9.528 10.169  9.270  9.444 10.133 0.027 0.015 0.012 0.026 0.013 0.012 0.047 1.491 1.671 0.840 0666 Piece of galaxy 13054892-0801135
13073308-4500417 196.887772 -45.011665 305.921265  17.766541 10.952 11.086 11.818 10.950 11.086 11.818 0.109 0.053 0.046 0.110 0.029 0.028 0.099 1.487 1.638 0.720 0111 Piece of galaxy 13073250-4500497
13120529+4611469 198.022232  46.196266 112.178665  70.498550 10.652 10.851 11.565 10.403 10.619 11.444 0.057 0.036 0.029 0.057 0.036 0.036 0.013 1.574 1.851 0.580 0666 Piece of galaxy 13120625+4611458
13150715-3708472 198.779800 -37.146339 308.157562  25.485001 11.429 11.466 12.341 11.093 10.900 11.953 0.092 0.046 0.044 0.091 0.039 0.050 0.066 1.241 1.587 0.720 0111 Piece of galaxy 13150682-3708342
13193834-1242052 199.909698 -12.701402 313.575073  49.586639 10.369 10.653 11.354 10.001 10.357 11.151 0.064 0.038 0.030 0.071 0.044 0.044 0.049 1.512 1.850 0.840 0222 Piece of galaxy 13193805-1241562
13214638-5649131 200.443375 -56.820389 307.095184   5.805959 11.361 11.536 12.135 11.265 11.386 12.010 0.092 0.065 0.064 0.090 0.068 0.074 0.772 1.338 1.551 0.320 0666 Piece of galaxy 13214625-5649231
13245297-3020059 201.220856 -30.334940 311.441101  31.983587 10.337 10.602 11.333 10.238 10.497 11.232 0.044 0.029 0.024 0.041 0.027 0.026 0.074 1.531 1.707 0.560 0666 Piece of galaxy 13245359-3020009
13275726-3129577 201.988571 -31.499321 311.986633  30.729572 10.016 10.301 10.978 10.016 10.301 10.978 0.054 0.028 0.024 0.027 0.014 0.013 0.050 1.687 1.686 0.460 0666 Piece of galaxy 13275688-3129437
13354056-2404128 203.919037 -24.070263 315.721130  37.700394 10.312 10.555 11.274 10.220 10.445 11.165 0.049 0.028 0.022 0.043 0.024 0.022 0.097 1.571 1.741 0.400 0666 Piece of galaxy 13354136-2404258
13361501+3820381 204.062500  38.343929  85.809402  75.375595 10.256 10.536 11.242 10.155 10.421 11.108 0.029 0.021 0.015 0.027 0.019 0.015 0.007 1.577 1.745 0.320 0000 Piece of galaxy 13361539+3820345
13370618-2953185 204.275726 -29.888510 314.599854  31.946501  9.949 10.968 10.748  9.949 10.968 10.748 0.038 0.049 0.019 0.019 0.027 0.010 0.068 1.422 1.421 0.420 0222 Piece of galaxy 13370091-2951567
13462220+4607116 206.592575  46.119911  96.735199  68.114578 11.162 11.331 12.065 10.876 10.943 11.609 0.084 0.049 0.038 0.075 0.044 0.036 0.017 1.326 1.582 0.567 0000 Piece of galaxy 13462465+4606266
13480575-3032165 207.024078 -30.537886 317.130768  30.766890 11.133 11.437 12.102 11.132 11.437 12.102 0.063 0.053 0.035 0.227 0.189 0.022 0.062 1.501 1.649 0.480 0000 Piece of galaxy 13480654-3032046
13533756+3608101 208.406662  36.136082  71.082764  74.022057 11.187 11.423 12.096 10.883 11.167 11.788 0.064 0.040 0.028 0.062 0.046 0.033 0.013 1.334 1.681 0.680 0666 Piece of galaxy 13533847+3608031
13535790-2737310 208.491318 -27.625269 319.514099  33.225094 10.853 11.098 11.834 10.699 10.835 11.667 0.072 0.044 0.033 0.064 0.039 0.036 0.068 1.400 1.626 0.500 0666 Piece of galaxy 13535843-2737234
13561035+0514388 209.043121   5.244196 340.971802  63.229797  9.398  9.623 10.326  9.387  9.623 10.326 0.052 0.032 0.029 0.052 0.016 0.015 0.027 1.647 1.776 0.400 0333 Piece of galaxy 13560724+0515169
13583793+3724564 209.658096  37.415676  73.140572  72.508247 10.339 10.594 11.286 10.243 10.576 11.165 0.037 0.025 0.018 0.033 0.025 0.018 0.010 1.538 1.710 0.980 0666 Piece of galaxy 13583793+3725284
13594914+3811206 209.954849  38.189079  74.883736  71.900452 10.578 10.850 11.895  9.996 10.232 11.227 0.045 0.030 0.028 0.074 0.051 0.053 0.009 1.358 1.835 0.120 0000 Piece of galaxy 13595082+3810568 
14080439-3318147 212.018311 -33.304089 320.842712  26.888294 10.572 10.828 11.464 10.314 10.828 11.226 0.074 0.047 0.034 0.074 0.025 0.040 0.072 1.530 1.816 0.500 0666 Piece of galaxy 14080314-3318542
14155567-4807185 213.982071 -48.121841 317.190796  12.396950 10.300 10.554 11.284 10.300 10.554 11.284 0.063 0.047 0.036 0.032 0.024 0.020 0.204 1.623 1.623 0.460 0666 Piece of galaxy 14155467-4806535
14164713+2300140 214.196365  23.003786  25.589439  70.264099 11.586 11.953 12.734 11.442 11.691 12.442 0.054 0.045 0.032 0.056 0.051 0.034 0.025 1.415 1.675 0.180 0000 Piece of galaxy 14164715+2300083
14200543+0359285 215.022568   3.991232 349.256104  58.646069 10.083 10.340 11.122  9.977 10.212 10.987 0.047 0.029 0.025 0.041 0.025 0.027 0.030 1.551 1.722 0.280 0666 Piece of galaxy 14200449+0359335
14201249-6821595 215.051544 -68.366661 310.995056  -6.895689 10.573 10.770 11.431 10.348 10.507 11.162 0.070 0.044 0.047 0.068 0.046 0.054 0.513 1.326 1.629 0.660 0333 Star
14271045+3555192 216.793411  35.921959  62.267120  67.861160 11.008 11.441 12.289 10.934 11.299 12.177 0.038 0.032 0.025 0.050 0.030 0.053 0.013 1.410 1.601 0.180 0000 Piece of galaxy 14271001+3555145
14272548-8746101 216.856415 -87.769524 303.933319 -25.086994  9.908 10.115 10.818  9.908 10.115 10.818 0.053 0.031 0.026 0.026 0.015 0.015 0.125 1.711 1.711 0.240 0313 Piece of galaxy 14272069-8746200
14335665-7823278 218.486511 -78.391029 308.141876 -16.569592  9.560  9.888 10.591  9.376  9.887 10.591 0.038 0.026 0.021 0.046 0.038 0.036 0.128 1.605 1.945 0.400 0666 Piece of galaxy 14340127-7823148
