# The 2MASS Redshift Survey
# Huchra et al., ApJS, in press
#
# http://tdc-www.harvard.edu/2mrs/
# catalog version 2.4, 2011 Dec 16
# maintained by Lucas Macri, lmacri@tamu.edu
#
# Code "M": The NED query by 2MASS ID returned a match with no redshift, but a query by position (tolerance=1.3 arcminutes) returned a match with a redshift. Contents presented in Table A5 in paper.
#
#2MASS_ID        NED_ID                         RA          DEC        TYPE   NED_CZ QUAL NED_BIBCODE         NED_ALT_ENTRY                  RA           DEC       TYPE   NED_CZ  SEP NED_BIBCODE         CZ_ERR
00014401-3025082|2MASX J00014401-3025082       |00h01m44.0s -30d25m08s|IrS   |      |    |                   |ESO 409- G 002                |00h01m43.9s -30d25m08s|G     |  8604| 0.0|20032dF...C...0000C|  64
13371698-5504342|WKK 2388                      |13h37m17.0s -55d04m34s|G     |      |    |                   |WKK 2388                      |13h37m17.0s -55d04m34s|G     |  3976| 0.3|1995ApJS..100...69F|  40
14225967-3106016|2MASX J14225967-3106016       |14h22m59.7s -31d06m02s|G     |      |    |                   |ESO 446-IG 056                |14h23m00.0s -31d06m01s|GPair | 19583| 0.1|2003MNRAS.339..652K|  95
14233700+2549281|CGCG 133-047 NED02            |14h23m37.0s +25d49m28s|G     |      |    |                   |CGCG 133-047                  |14h23m37.0s +25d49m28s|GPair | 11130| 0.0|1994AJ....107..427D|  60
14373050+5133290|2MASX J14373050+5133290       |14h37m30.5s +51d33m29s|PofG  |      |    |                   |NGC 5707                      |14h37m30.5s +51d33m29s|G     |  2212| 0.0|1998A&AS..130..333T|   3
14471023+1617107|2MASX J14471023+1617107       |14h47m10.2s +16d17m11s|G     |      |    |                   |CGCG 105-025 NED01            |14h47m10.2s +16d17m11s|G     | 10341| 0.0|1999PASP..111..438F|  52
14493595+1639473|2MASX J14493595+1639473       |14h49m35.9s +16d39m47s|G     |      |    |                   |CGCG 105-038                  |14h49m35.9s +16d39m47s|G     | 11157| 0.0|1999PASP..111..438F|  53
14532646+5204402|2MASX J14532646+5204402       |14h53m26.5s +52d04m40s|PofG  |      |    |                   |NGC 5783                      |14h53m26.5s +52d04m40s|G     |  2337| 0.0|1996A&AS..115..407R|   3
14583032+2357190|CGCG 134-060 NED02            |14h58m30.3s +23d57m19s|G     |      |    |                   |CGCG 134-060                  |14h58m30.0s +23d57m20s|GPair | 13926| 0.1|2001ApJ...560..566K|  36
15201542-6901442|2MASX J15201542-6901442       |15h20m15.4s -69d01m44s|G     |      |    |                   |ESO 068- G 003                |15h20m14.7s -69d02m52s|G     |  4981| 1.1|1995ApJS..100...69F|  37
15232492+1242552|2MASX J15232492+1242552       |15h23m24.9s +12d42m56s|G     |      |    |                   |NGC 5926                      |15h23m24.9s +12d42m56s|G     |  6189| 0.0|1991RC3.9.C...0000d|   9
15433479+2244395|CGCG 136-064 NED01            |15h43m34.8s +22d44m40s|G     |      |    |                   |CGCG 136-064 NED01            |15h43m34.8s +22d44m40s|G     | 10277| 0.0|1999PASP..111..438F|  48
15442739+4107190|2MASX J15442739+4107190       |15h44m27.4s +41d07m18s|IrS   |      |    |                   |NGC 5993                      |15h44m27.6s +41d07m15s|G     |  9565| 0.1|1991RC3.9.C...0000d|  27
15574260+1613053|2MASX J15574260+1613053       |15h57m42.6s +16d13m05s|G     |      |    |                   |CGCG 108-019                  |15h57m42.6s +16d13m05s|G     | 10388| 0.0|1999MNRAS.305..259W|  24
16070317+1535351|2MASX J16070317+1535351       |16h07m03.2s +15d35m35s|G     |      |    |                   |KUG 1604+157                  |16h07m03.2s +15d35m35s|G     | 11809| 0.0|1991RC3.9.C...0000d|   9
16095334+1331442|2MASX J16095334+1331442       |16h09m53.4s +13d31m45s|G     |      |    |                   |KUG 1607+136B                 |16h09m53.3s +13d31m45s|G     | 10632| 0.0|2005ApJS..160..149S|   0
16175792+1358348|2MASX J16175792+1358348       |16h17m57.9s +13d58m35s|G     |      |    |                   |CGCG 079-091                  |16h17m57.9s +13d58m35s|G     |  8925| 0.0|1999PASP..111..438F|  53
16210945+1308097|2MASX J16210945+1308097       |16h21m09.4s +13d08m09s|G     |      |    |                   |CGCG 080-008 NED01            |16h21m09.4s +13d08m09s|G     | 10004| 0.0|1999PASP..111..438F|  32
16323646-2957097|2MASX J16323646-2957097       |16h32m36.5s -29d57m10s|G     |      |    |                   |IRAS 16295-2950               |16h32m39.7s -29d57m02s|G     |  6546| 0.7|1995ApJS..100...69F|  51
16381190-6826080|2MASX J16381190-6826080       |16h38m11.9s -68d26m08s|G     |      |    |                   |ESO 069-IG 006                |16h38m13.2s -68d26m43s|GPair | 13922| 0.6|1995AJ....110.1993S|  30
16472890-8126239|2MASX J16472890-8126239       |16h47m28.9s -81d26m24s|G     |      |    |                   |ESO 023-IG 003                |16h47m29.5s -81d26m26s|GPair |  8820| 0.0|1988MNRAS.234..703W|  30
16502344+5550187|2MFGC 13482                   |16h50m23.4s +55d50m19s|G     |      |    |                   |UGC 10589                     |16h50m25.0s +55d50m27s|G     |  2115| 0.0|2003A&A...408..465M|   3
17091357-2459066|2MASX J17091357-2459066       |17h09m13.6s -24d59m07s|G     |      |    |                   |OPH J170913-2459              |17h09m14.0s -24d59m05s|G     | 11422| 0.1|1990AJ....100..599D|  50
17111625+0525150|2MASX J17111625+0525150       |17h11m16.3s +05d25m15s|G     |      |    |                   |CGCG 054-006 NED01            |17h11m16.2s +05d25m15s|G     |  6750| 0.0|1992ApJS...83...29S|  37
17123170-2512066|2MASX J17123170-2512066       |17h12m31.7s -25d12m07s|IrS   |      |    |                   |LDCE 1241 NED029              |17h12m31.5s -25d12m09s|G     |  8809| 0.1|1990AJ....100..599D|  50
17284805+1742299|2MASX J17284805+1742299       |17h28m48.0s +17d42m30s|G     |      |    |                   |CGCG 111-039                  |17h28m47.9s +17d42m31s|G     | 10395| 0.0|1996AJ....112.1803M|  31
17395320+1652177|2MASX J17395320+1652177       |17h39m53.2s +16d52m18s|G     |      |    |                   |CGCG 112-019                  |17h39m53.3s +16d52m18s|G     | 11752| 0.0|1999PASP..111..438F|  40
17413827+1720172|2MASX J17413827+1720172       |17h41m39.1s +17d19m51s|G     |      |    |                   |4C +17.77                     |17h41m39.2s +17d20m34s|G     | 17988| 0.0|1983MNRAS.204.1279W|   0
17481833+1756503|2MASX J17481833+1756503       |17h48m18.3s +17d56m50s|G     |      |    |                   |UGC 10987                     |17h48m19.4s +17d56m53s|G     | 10230| 0.0|1996AJ....112.1803M|  70
17491579+1757217|2MASX J17491579+1757217       |17h49m15.8s +17d57m22s|G     |      |    |                   |CGCG 112-050                  |17h49m15.7s +17d57m21s|G     |  9997| 0.0|1996AJ....112.1803M|  42
17535077+1402537|2MASX J17535077+1402537       |17h53m50.8s +14d02m54s|G     |      |    |                   |CGCG 083-031                  |17h53m50.7s +14d02m54s|G     | 19037| 0.0|1999PASP..111..438F|  63
17554428+6506046|2MASX J17554428+6506046       |17h55m44.3s +65d06m05s|G     |      |    |                   |[HGH95] J175544.3+650552      |17h55m44.3s +65d05m52s|G     | 26172| 0.2|1995ApJ...449..422H| 300
17572759+1412018|2MASX J17572759+1412018       |17h57m27.6s +14d12m02s|G     |      |    |                   |CGCG 084-006                  |17h57m27.6s +14d12m02s|G     |  6185| 0.0|1999PASP..111..438F|  62
17574159+4508185|CGCG 254-005 NED01            |17h57m41.6s +45d08m18s|G     |      |    |                   |CGCG 254-005                  |17h57m42.1s +45d08m07s|GPair | 10564| 0.2|1995ApJS..100...69F|  55
17574253+4507555|CGCG 254-005 NED02            |17h57m42.6s +45d07m56s|G     |      |    |                   |CGCG 254-005                  |17h57m42.1s +45d08m07s|GPair | 10564| 0.2|1995ApJS..100...69F|  55
17581640+1458410|2MASX J17581640+1458410       |17h58m16.4s +14d58m41s|G     |      |    |                   |CGCG 084-009                  |17h58m16.6s +14d58m43s|G     | 10516| 0.0|1996AJ....112.1803M|  32
17593695+1732576|2MASX J17593695+1732576       |17h59m36.9s +17d32m58s|G     |      |    |                   |KUG 1757+175                  |17h59m36.9s +17d32m58s|G     |  5882| 0.0|1996AJ....112.1803M|  26
18180917+1805306|2MASX J18180917+1805306       |18h18m09.2s +18d05m31s|G     |      |    |                   |CGCG 113-035                  |18h18m09.3s +18d05m32s|G     |  8141| 0.0|2006HIPAS.C...0000:|  10
18185920+1614583|2MASX J18185920+1614583       |18h18m59.2s +16d14m58s|G     |      |    |                   |UGC 11198                     |18h18m59.2s +16d14m58s|G     |  4518| 0.0|2008ApJ...685..752G|  20
18395844+1453509|2MASX J18395844+1453509       |18h39m58.4s +14d53m51s|G     |      |    |                   |IRAS 18377+1451               |18h39m58.2s +14d53m51s|G     |  4948| 0.1|2003A&A...412...57P|  25
18425501+5039464|2MASX J18425501+5039464       |18h42m55.0s +50d39m47s|G     |      |    |                   |CGCG 255-011                  |18h42m55.1s +50d39m41s|GPair | 15911| 0.1|1995ApJS..100...69F|  71
18443134+1221518|2MASX J18443134+1221518       |18h44m31.3s +12d21m52s|G     |      |    |                   |IRAS 18421+1218               |18h44m31.2s +12d21m53s|G     |  4649| 0.0|1997ApJS..112..245N|   0
18454901+1405595|2MASX J18454901+1405595       |18h45m49.0s +14d05m59s|G     |      |    |                   |2MFGC 14573                   |18h45m49.0s +14d05m59s|G     |  8519| 0.0|2000AJ....120..298J|   0
19014161+4044371|2MASX J19014161+4044371       |19h01m41.6s +40d44m37s|G     |      |    |                   |NGC 6745 NED01                |19h01m41.4s +40d44m52s|G     |  4544| 0.3|1982ApJS...50..319T|  15
19362942-2004378|2MASX J19362942-2004378       |19h36m29.4s -20d04m38s|G     |      |    |                   |ESO 594-IG 007                |19h36m29.2s -20d04m34s|G     | 10617| 0.0|1992ApJS...83...29S|  29
19403995-7026517|2MASX J19403995-7026517       |19h40m39.9s -70d26m52s|G     |      |    |                   |ESO 073-IG 001                |19h40m42.4s -70d25m50s|GPair | 11850| 1.0|1983MNRAS.203...47F| 100
19504140+0418356|2MASX J19504140+0418356       |19h50m41.4s +04d18m36s|G     |      |    |                   |IRAS  19481+0410              |19h50m41.4s +04d18m37s|G     |  8784| 0.0|1997ApJS..112..245N|   0
20130476+0114166|CGCG 372-015                  |20h13m04.8s +01d14m16s|G     |      |    |                   |CGCG 372-015                  |20h13m04.8s +01d14m16s|G     |  8118| 0.0|2005ApJS..160..149S|  15
20185846+1751386|2MASX J20185846+1751386       |20h18m58.5s +17d51m38s|G     |      |    |                   |CGCG 447-001 NED01            |20h18m58.5s +17d51m38s|G     |  8968| 0.0|1999PASP..111..438F|  47
20225911-2056561|2MASX J20225911-2056561       |20h22m59.1s -20d56m56s|G     |      |    |                   |ESO 596- G 024                |20h22m58.3s -20d56m49s|G     | 16189| 0.2|1996ApJS..107...19M|   0
20374743-0311070|2MASX J20374743-0311070       |20h37m47.4s -03d11m07s|G     |      |    |                   |FGC 2280                      |20h37m47.4s -03d11m07s|G     |  6260| 0.0|2000A&AS..143..421M|  15
20432393+1659142|2MASX J20432393+1659142       |20h43m23.9s +16d59m14s|G     |      |    |                   |CGCG 447-018                  |20h43m24.0s +16d59m14s|G     |  5919| 0.0|1993AJ....105.1271G|   5
20481735+1643347|2MASX J20481735+1643347       |20h48m17.4s +16d43m35s|G     |      |    |                   |UGC 11634 NED02               |20h48m17.5s +16d43m36s|G     |  5664| 0.0|1999ApJS..121..287H|  32
21023673-1347524|2MASX J21023673-1347524       |21h02m36.7s -13d47m52s|IrS   |      |    |                   |MCG -02-53-022                |21h02m36.7s -13d47m52s|IrS   |  6708| 0.0|1999AJ....117.2039H|  17
21032260-3510361|2MASX J21032260-3510361       |21h03m22.6s -35d10m36s|IrS   |      |    |                   |AM 2100-352 NED03             |21h03m22.3s -35d10m40s|G     |  9428| 0.1|1996ApJS..107..201L|  27
21040848-4332025|2MASX J21040848-4332025       |21h04m08.5s -43d32m03s|G     |      |    |                   |ESO 286-IG 033                |21h04m08.3s -43d32m08s|G     |  4990| 0.0|1988cgsd.book.....F|   0
21073629+1219400|2MASX J21073629+1219400       |21h07m36.3s +12d19m40s|G     |      |    |                   |CGCG 425-042                  |21h07m36.2s +12d19m40s|G     |  4921| 0.0|1999ApJS..121..287H|  32
21112961-3558249|2MASX J21112961-3558249       |21h11m29.6s -35d58m25s|IrS   |      |    |                   |APMBGC 402+037+058            |21h11m29.6s -35d58m24s|G     | 13024| 0.0|1991MNRAS.253..222W| 150
21165936-5919587|2MASX J21165936-5919587       |21h16m59.4s -59d19m59s|G     |      |    |                   |ESO 145-IG 001                |21h16m59.3s -59d20m00s|GPair | 18131| 0.0|1978A&AS...33..243B|   0
21230240-2230042|2MASX J21230240-2230042       |21h23m02.4s -22d30m04s|G     |      |    |                   |ESO 530- G 042                |21h23m02.8s -22d30m02s|G     |  9657| 0.0|1991RC3.9.C...0000d|  24
21273105-8500377|AM 2116-851 NED02             |21h27m31.0s -85d00m38s|G     |      |    |                   |FAIRALL 0583                  |21h27m41.7s -85d00m36s|G     |  5500| 0.2|1983MNRAS.203...47F| 100
21413439-3357006|2MASX J21413439-3357006       |21h41m34.4s -33d57m01s|IrS   |      |    |                   |APM 213834.68-341043.1        |21h41m34.3s -33d57m01s|G     | 22949| 0.0|1995AJ....110.1032M|  40
21573457+1638369|2MASX J21573457+1638369       |21h57m34.6s +16d38m37s|G     |      |    |                   |CGCG 451-001                  |21h57m34.7s +16d38m36s|G     |  7697| 0.0|1993AJ....105.1271G|   5
22060215+1418046|2MASX J22060215+1418046       |22h06m02.2s +14d18m05s|G     |      |    |                   |CGCG 428-028                  |22h06m02.1s +14d18m05s|G     | 18301| 0.0|1999ApJS..121..287H|  27
22063807+1727397|2MASX J22063807+1727397       |22h06m38.1s +17d27m40s|G     |      |    |                   |KUG 2204+172                  |22h06m38.0s +17d27m39s|G     | 10373| 0.0|1993AJ....105.1271G|  10
22071677+1424314|2MASX J22071677+1424314       |22h07m16.8s +14d24m31s|G     |      |    |                   |CGCG 428-033                  |22h07m16.8s +14d24m31s|G     |  9506| 0.0|2005ApJS..160..149S|   0
22130704-2609004|2MASX J22130704-2609004       |22h13m07.1s -26d09m00s|PofG  |      |    |                   |NGC 7225                      |22h13m07.1s -26d09m00s|G     |  4853| 0.0|2003A&A...412...57P|  10
22140503-3640507|2MASX J22140503-3640507       |22h14m05.1s -36d40m51s|IrS   |      |    |                   |ESO 404- G 044                |22h14m05.1s -36d40m50s|G     | 10180| 0.0|1995MNRAS.274.1071C|  68
22252275-8348588|ESO 011-IG 007 NED01          |22h25m35.6s -83d48m59s|G     |      |    |                   |ESO 011-IG 007                |22h25m44.2s -83d48m59s|GPair | 10710| 0.6|1992ApJS...83...29S|  50
22422869-2835011|2MASX J22422869-2835011       |22h42m28.7s -28d35m01s|IrS   |      |    |                   |AM 2239-285                   |22h42m28.7s -28d35m04s|G     |  8497| 0.1|1998AJ....116....1D|  55
22443626-3358086|2MASX J22443626-3358086       |22h44m36.3s -33d58m09s|G     |      |    |                   |2dFGRS S483Z329               |22h44m36.2s -33d58m09s|G     | 20476| 0.0|20032dF...C...0000C|  64
22445384-3412386|2MASX J22445384-3412386       |22h44m53.8s -34d12m39s|IrS   |      |    |                   |2dFGRS S534Z238               |22h44m53.8s -34d12m44s|G     |  8604| 0.0|20032dF...C...0000C|  64
22493286-3312180|2MASX J22493286-3312180       |22h49m32.9s -33d12m18s|IrS   |      |    |                   |DUKST 406-016                 |22h49m32.8s -33d12m17s|G     |  8652| 0.0|2007A&A...465...71T|  18
22501966-3320269|2MASX J22501966-3320269       |22h50m19.7s -33d20m27s|IrS   |      |    |                   |6dF J2250197-332027           |22h50m19.6s -33d20m27s|G     | 12185| 0.0|1998AJ....116....1D|  39
22502284-3452358|2MASX J22502284-3452358       |22h50m22.8s -34d52m36s|IrS   |      |    |                   |2dFGRS S536Z338               |22h50m22.9s -34d52m35s|G     |  8784| 0.0|20032dF...C...0000C|  64
22505622-3222305|2MASX J22505622-3222305       |22h50m56.2s -32d22m30s|IrS   |      |    |                   |2dFGRS S416Z021               |22h50m56.2s -32d22m30s|G     | 16519| 0.0|20032dF...C...0000C|  64
22534504+2550395|2MASX J22534504+2550395       |22h53m45.0s +25d50m40s|G     |      |    |                   |UGC 12233                     |22h53m45.0s +25d50m40s|G     |  7571| 0.0|2009ApJS..183..214M|   2
22574144-3314263|2MASX J22574144-3314263       |22h57m41.4s -33d14m26s|IrS   |      |    |                   |DUKST 406-015                 |22h57m41.3s -33d14m26s|G     |  8763| 0.0|1998MNRAS.300..417R| 150
22591210+1336053|2MASX J22591210+1336053       |22h59m12.1s +13d36m06s|G     |      |    |                   |UGC 12281                     |22h59m12.1s +13d36m06s|G     |  2568| 0.0|1993ApJS...88..383L|   1
23005964+0644580|NGC 7459 NED01                |23h00m59.6s +06d44m58s|G     |      |    |                   |UGC 12302                     |23h00m59.9s +06d45m00s|GPair | 12040| 0.1|1995A&AS..110...19D|  35
23030938+2345309|2MASX J23030938+2345309       |23h03m09.4s +23d45m31s|G     |      |    |                   |CGCG 475-028                  |23h03m09.3s +23d45m32s|G     |  7762| 0.0|1991RC3.9.C...0000d|  10
23051004-3303124|2MASX J23051004-3303124       |23h05m10.1s -33d03m13s|G     |      |    |                   |MCG -06-50-025                |23h05m10.0s -33d03m13s|G     | 16779| 0.0|1998MNRAS.300..417R| 150
23172025+1844049|2MASX J23172025+1844049       |23h17m20.2s +18d44m05s|G     |      |    |                   |2MASXi J2317202+184405        |23h17m20.2s +18d44m06s|G     | 11919| 0.0|2009A&A...495..707C|  25
23275038+8535267|VII Zw 941 NOTES01            |23h27m50.4s +85d35m27s|G     |      |    |                   |VII Zw 941                    |23h27m50.2s +85d35m26s|G     | 11104| 0.0|1995ApJS..100...69F|  23
23281792-3625103|2MASX J23281792-3625103       |23h28m18.9s -36d24m58s|G     |      |    |                   |6dF J2328179-362510           |23h28m18.0s -36d25m08s|G     | 13400| 0.0|1995AJ....110.1032M|  40
23311418-3546472|2MASX J23311418-3546472       |23h31m14.2s -35d46m47s|G     |      |    |                   |2dFGRS S542Z230               |23h31m14.1s -35d46m49s|G     | 10733| 0.0|20032dF...C...0000C|  64
23322239+2330467|2MASX J23322239+2330467       |23h32m22.4s +23d30m47s|G     |      |    |                   |VV 579                        |23h32m23.2s +23d30m43s|GPair | 11667| 0.2|1991RC3.9.C...0000d|  10
23345364+1717500|2MASX J23345364+1717500       |23h34m53.6s +17d17m50s|G     |      |    |                   |UGC 12680                     |23h34m53.6s +17d17m50s|G     |  6715| 0.0|1997AJ....114..122G|   2
23351758+1255267|2MASX J23351758+1255267       |23h35m17.6s +12d55m27s|G     |      |    |                   |UGC 12687                     |23h35m17.5s +12d55m24s|G     |  6158| 0.0|1998A&AS..130..333T|   6
23435055-3616529|2MASX J23435055-3616529       |23h43m50.5s -36d16m53s|G     |      |    |                   |AM 2341-363                   |23h43m50.4s -36d16m52s|GPair |  9750| 0.0|1998AJ....116....1D|  43
23451593-2550079|2MASX J23451593-2550079       |23h45m15.9s -25d50m08s|IrS   |      |    |                   |2MASX J23451593-2550079       |23h45m15.9s -25d50m08s|IrS   | 16329| 0.0|1991ApJS...75..935d|  32
23470918+1535487|2MASX J23470918+1535487       |23h47m09.2s +15d35m48s|G     |      |    |                   |CGCG 432-031                  |23h47m09.1s +15d35m46s|G     |  7772| 0.0|1992ApJS...83...29S|  39
23484220-2843294|2MASX J23484220-2843294       |23h48m42.2s -28d43m29s|G     |      |    |                   |ESO 471- G 021                |23h48m42.1s -28d43m29s|G     | 10374| 0.0|20012dF...C...0000C|  64
23531259-3143170|2MASX J23531259-3143170       |23h53m12.6s -31d43m17s|G     |      |    |                   |2dFGRS S430Z219               |23h53m12.6s -31d43m17s|G     | 14630| 0.0|20032dF...C...0000C|  64
23531735-3403075|MCG -06-01-003                |23h53m17.4s -34d03m07s|G     |      |    |                   |QP 025                        |23h53m16.1s -34d03m09s|G     | 16881| 0.3|1986MNRAS.220..901P|  29
23534492-2754111|2MASX J23534492-2754111       |23h53m44.9s -27d54m11s|IrS   |      |    |                   |2dFGRS S196Z065               |23h53m44.9s -27d54m10s|G     | 19636| 0.0|20032dF...C...0000C|  64
23542641-2853151|2MASX J23542641-2853151       |23h54m26.4s -28d53m15s|IrS   |      |    |                   |ESO 471- G 039                |23h54m26.4s -28d53m16s|G     |  8784| 0.0|20032dF...C...0000C|  64
23542797-2731202|2MASX J23542797-2731202       |23h54m28.0s -27d31m20s|IrS   |      |    |                   |ESO 471- G 040                |23h54m27.9s -27d31m20s|G     | 15193| 0.0|1998A&AS..129..399K|  45
