# The 2MASS Redshift Survey
# Huchra et al., ApJS, in press
#
# http://tdc-www.harvard.edu/2mrs/
# catalog version 2.4, 2011 Dec 16
# maintained by Lucas Macri, lmacri@tamu.edu
#
# Code "C/F/D": SDSS DR8 redshifts not used; preference given to measurements from 2MRS ([C]TIO, [F]LWO, Mc[D]onald). Contents presented in Table A6 in paper.
#
#2MASS_ID        SDSS_ID          SDSS_V ERR 2MRS_V ERR CD 2MRS_BIBCODE
11145471+2555280|11145470+2555281| 11728|  3| 11751| 44|F |20112MRS.FLWO.0000H
11151879+3830269|11151873+3830274| 10216|  2| 10210| 24|F |20112MRS.FLWO.0000H
11152298+2556228|11152298+2556230| 14570|  3| 14590| 22|F |20112MRS.FLWO.0000H
11162221+3536450|11162218+3536446|  8062|  2|  8065| 19|F |20112MRS.FLWO.0000H
11170022+3230230|11170025+3230233| 10592|  2| 10604| 19|F |20112MRS.FLWO.0000H
11172148+2526166|11172149+2526163|  6754|  2|  6756| 27|F |20112MRS.FLWO.0000H
11172981+2545087|11172979+2545088|  7849|  2|  7863| 19|F |20112MRS.FLWO.0000H
11174030+3255174|11174036+3255180|  7230|  3|  7257| 26|F |20112MRS.FLWO.0000H
11174825+3303144|11174826+3303150|  9820|  3|  9783| 23|F |20112MRS.FLWO.0000H
11174859+2534222|11174860+2534219|  7922|  2|  7932| 19|F |20112MRS.FLWO.0000H
11183629+2452033|11183619+2452029|  7502|  3|  7445| 36|F |20112MRS.FLWO.0000H
11193566+1204361|11193565+1204356| 11920|  2| 11922| 26|F |20112MRS.FLWO.0000H
11193940+2455463|11193941+2455463|  7772|  2|  7784| 24|F |20112MRS.FLWO.0000H
11203411+4649281|11203411+4649282| 16045|  3| 16069| 31|F |20112MRS.FLWO.0000H
11203906+5237297|11203907+5237302| 14488|  4| 14478| 41|F |20112MRS.FLWO.0000H
11231067+2408140|11231068+2408143|  7607|  3|  7590| 34|F |20112MRS.FLWO.0000H
11231196+2433560|11231197+2433560|  7837|  2|  7843| 29|F |20112MRS.FLWO.0000H
11234895+3705107|11234899+3705109| 10790|  2| 10780| 17|F |20112MRS.FLWO.0000H
11245864+4708363|11245870+4708366| 16102|  2| 16089| 19|F |20112MRS.FLWO.0000H
11252921+5701131|11252922+5701137| 16733|  3| 16751| 32|F |20112MRS.FLWO.0000H
11253640+3219339|11253639+3219336| 10288|  3| 10293| 27|F |20112MRS.FLWO.0000H
11254505+1440359|11254504+1440357| 10196|  2| 10166|  9|F |20112MRS.FLWO.0000H
11261872+2105467|11261873+2105464| 12839|  3| 12776| 35|F |20112MRS.FLWO.0000H
11270288+5736013|11270284+5736006| 20122|  5| 20046| 31|F |20112MRS.FLWO.0000H
11271625+2646583|11271623+2646584| 15847|  4| 15970| 28|F |20112MRS.FLWO.0000H
11274914+2123100|11274915+2123100| 12178|  3| 12163| 25|F |20112MRS.FLWO.0000H
11275896+2516207|11275895+2516209|  6986|  2|  6979| 27|F |20112MRS.FLWO.0000H
11282422+3337397|11282423+3337389| 10192|  3| 10201| 25|F |20112MRS.FLWO.0000H
11291213+2733136|11291215+2733140| 21955|  3| 21973| 32|F |20112MRS.FLWO.0000H
11302476+5608262|11302489+5608259| 14907|  7| 14878| 26|F |20112MRS.FLWO.0000H
11305325+2619289|11305329+2619288|  9986|  4|  9955| 33|F |20112MRS.FLWO.0000H
11312869-0150333|11312865-0150333| 12938|  3| 12901| 35|C |20112MRS.CTIO.0000H
11313767+2606396|11313767+2606399|  9715|  2|  9728| 21|F |20112MRS.FLWO.0000H
11315219+4849345|11315214+4849344| 10766|  2| 10779| 31|F |20112MRS.FLWO.0000H
11324859+0530240|11324858+0530234|  6397|  2|  6391| 27|F |20112MRS.FLWO.0000H
11324928+1017473|11324927+1017472| 13098|  7| 13202| 26|F |20112MRS.FLWO.0000H
11325117+1427402|11325116+1427402| 24327|  6| 24272| 41|F |20112MRS.FLWO.0000H
11340672+2533347|11340674+2533351| 21131|  3| 21180| 35|F |20112MRS.FLWO.0000H
11341819+2116000|11341821+2116001| 19561|  4| 19562| 29|F |20112MRS.FLWO.0000H
11342469+1823080|11342472+1823083| 24836|  6| 24905| 48|F |20112MRS.FLWO.0000H
11342740+2552350|11342741+2552353|  9432|  3|  9482| 27|F |20112MRS.FLWO.0000H
11344467+1902008|11344467+1902002|  9767|  4|  9810| 43|F |20112MRS.FLWO.0000H
11351815+5741086|11351819+5741083| 20115|  3| 20145| 34|F |20112MRS.FLWO.0000H
11363076+4749015|11363074+4749018| 10144|  3| 10160| 22|F |20112MRS.FLWO.0000H
11365396+1623176|11365396+1623173|  5930|  2|  5950| 21|F |20112MRS.FLWO.0000H
11380130+0246100|11380129+0246109| 14159|  3| 14160| 21|F |20112MRS.FLWO.0000H
11403248+3536277|11403248+3536277| 13764|  4| 13792| 31|F |20112MRS.FLWO.0000H
11410829+3106231|11410831+3106228| 17292|  3| 17273| 26|F |20112MRS.FLWO.0000H
11420324+0300166|11420325+0300169| 12169|  2| 12163| 25|F |20112MRS.FLWO.0000H
11420650+0858488|11420647+0858487| 19820|  5| 19829| 45|F |20112MRS.FLWO.0000H
11420823+2042027|11420822+2042025| 11576|  4| 11611| 37|F |20112MRS.FLWO.0000H
11422465+0850168|11422469+0850169|  6354|  2|  6338| 27|F |20112MRS.FLWO.0000H
11461969+3500131|11461969+3500134|  9786|  2|  9842| 25|F |20112MRS.FLWO.0000H
11463995+3546070|11463997+3546072| 10796|  3| 10824| 22|F |20112MRS.FLWO.0000H
11464770+3455540|11464772+3455541| 10021|  2| 10009| 25|F |20112MRS.FLWO.0000H
11473329+2337201|11473326+2337196|  9786|  3|  9819| 20|F |20112MRS.FLWO.0000H
11510147+2147441|11510147+2147441| 10292|  3| 10298| 23|F |20112MRS.FLWO.0000H
11512442+3233424|11512450+3233415|  9878|  7|  9870| 36|F |20112MRS.FLWO.0000H
11513504+0845083|11513506+0845076| 10559|  3| 10531| 50|F |20112MRS.FLWO.0000H
11524627+2328337|11524629+2328337|  6585|  2|  6637| 25|F |20112MRS.FLWO.0000H
11530192+2041105|11530192+2041105| 14627|  3| 14603| 28|F |20112MRS.FLWO.0000H
11534400+2222087|11534403+2222085| 19714|  4| 19747| 35|F |20112MRS.FLWO.0000H
11534417+3710031|11534416+3710034| 10747|  3| 10786| 25|F |20112MRS.FLWO.0000H
11535397+1316409|11535400+1316412|  7334|  2|  7365| 24|F |20112MRS.FLWO.0000H
11544305+3332132|11544308+3332123|  9574|  6|  9583| 28|F |20112MRS.FLWO.0000H
11545250+1522286|11545256+1522287| 11544|  6| 11550| 44|F |20112MRS.FLWO.0000H
11550222+1118592|11550226+1118592|  6595|  3|  6592| 32|F |20112MRS.FLWO.0000H
11552834+3457576|11552839+3457580| 21067|  5| 21115| 48|F |20112MRS.FLWO.0000H
11553166+5453565|11553166+5453560| 15470|  3| 15510| 33|F |20112MRS.FLWO.0000H
11553622+5040330|11553621+5040326| 15903|  4| 15906| 33|F |20112MRS.FLWO.0000H
11555783+3605335|11555788+3605341| 18965|  3| 18977| 31|F |20112MRS.FLWO.0000H
11560208+0750339|11560209+0750335| 10646|  2| 10667| 25|F |20112MRS.FLWO.0000H
11562516+4951552|11562510+4951548| 16006|  3| 15972| 29|F |20112MRS.FLWO.0000H
11562724+6025051|11562726+6025055|  9750|  3|  9691| 31|F |20112MRS.FLWO.0000H
11564436+3130371|11564436+3130375|  8029|  6|  7980| 54|F |20112MRS.FLWO.0000H
11582426+3038582|11582426+3038585|  8826|  3|  8827| 24|F |20112MRS.FLWO.0000H
11590885+4559281|11590881+4559285| 15487|  3| 15453| 28|F |20112MRS.FLWO.0000H
12001433+1041486|12001428+1041483| 18342|  3| 18321| 31|F |20112MRS.FLWO.0000H
12003687+4327337|12003690+4327340| 21566|  5| 21584| 33|F |20112MRS.FLWO.0000H
12011882+5328265|12011879+5328268| 15064|  3| 15081| 27|F |20112MRS.FLWO.0000H
12011905+5634126|12011907+5634126| 12408|  2| 12410| 27|F |20112MRS.FLWO.0000H
12042822+0853329|12042826+0853325| 10263|  3| 10308| 23|F |20112MRS.FLWO.0000H
12044757+3229487|12044762+3229483|  7717|  2|  7707| 16|F |20112MRS.FLWO.0000H
12052321+1022461|12052322+1022462| 28443|  5| 28485| 41|F |20112MRS.FLWO.0000H
12054301+3904007|12054300+3903599| 11304|  6| 11354| 25|F |20112MRS.FLWO.0000H
12055930+3805278|12055929+3805279| 15803|  4| 15851| 33|F |20112MRS.FLWO.0000H
12064518+4844516|12064517+4844518| 19357|  3| 19417| 31|F |20112MRS.FLWO.0000H
12071849+2035015|12071850+2035012|  7332|  2|  7334| 15|F |20112MRS.FLWO.0000H
12075837+2247445|12075836+2247444|  6501|  3|  6498| 25|F |20112MRS.FLWO.0000H
12080206+0945572|12080207+0945571| 20808|  4| 20864| 38|F |20112MRS.FLWO.0000H
12091624+0535324|12091623+0535328| 22786|  4| 22834| 44|F |20112MRS.FLWO.0000H
12132980+2120581|12132980+2120582| 19797|  3| 19876| 40|F |20112MRS.FLWO.0000H
12144573+1319353|12144577+1319351| 19702|  3| 19737| 40|F |20112MRS.FLWO.0000H
12144933+3301111|12144934+3301110| 15819|  3| 15807| 31|F |20112MRS.FLWO.0000H
12154383+1709178|12154382+1709176| 28530|  5| 28670| 59|F |20112MRS.FLWO.0000H
12161236+1326154|12161236+1326154|  7806|  3|  7840| 34|F |20112MRS.FLWO.0000H
12171307+1905139|12171311+1905138| 13248|  4| 13333| 36|F |20112MRS.FLWO.0000H
12180685+1053462|12180686+1053463|  7096|  2|  7129| 26|F |20112MRS.FLWO.0000H
12184014+4852460|12184017+4852457| 13547|  3| 13579| 25|F |20112MRS.FLWO.0000H
12192644+2110120|12192644+2110126|  9530|  3|  9557| 25|F |20112MRS.FLWO.0000H
12200145+5609467|12200150+5609464| 10167|  3| 10189| 20|F |20112MRS.FLWO.0000H
12200292+5548557|12200312+5548563| 10240|  4| 10250| 23|F |20112MRS.FLWO.0000H
12203561+5215274|12203561+5215273|  8481|  3|  8481| 20|F |20112MRS.FLWO.0000H
12204081+1906243|12204080+1906244| 13494|  2| 13543| 32|F |20112MRS.FLWO.0000H
12204454+5236173|12204455+5236176| 17768|  3| 17748| 31|F |20112MRS.FLWO.0000H
12224317+5108115|12224321+5108113|  9182|  2|  9173| 28|F |20112MRS.FLWO.0000H
12241563+2017221|12241560+2017223| 19373|  3| 19428| 44|F |20112MRS.FLWO.0000H
12250026+4009264|12250028+4009263| 22052|  3| 22062| 30|F |20112MRS.FLWO.0000H
12252475+4838400|12252479+4838408| 11871|  4| 11862| 26|F |20112MRS.FLWO.0000H
12253899+5542288|12253900+5542290| 10104|  3| 10111| 29|F |20112MRS.FLWO.0000H
12255801+3101190|12255803+3101193| 18090|  3| 18131| 27|F |20112MRS.FLWO.0000H
12263005+5410454|12262998+5410451| 10431|  3| 10484| 43|F |20112MRS.FLWO.0000H
12263281+3125528|12263284+3125527| 17872|  4| 17856| 36|F |20112MRS.FLWO.0000H
12265661+5746134|12265658+5746126| 13035|  4| 13112| 46|F |20112MRS.FLWO.0000H
12265832+5341040|12265842+5341044| 10935|  3| 10968| 16|F |20112MRS.FLWO.0000H
12285500+1347268|12285501+1347269| 13118|  3| 13097| 27|F |20112MRS.FLWO.0000H
12311495+1411475|12311497+1411479|  6085|  2|  6113| 23|F |20112MRS.FLWO.0000H
12323250+4828199|12323250+4828199| 18332|  3| 18321| 49|F |20112MRS.FLWO.0000H
12331111+4802583|12331107+4802585|  9148|  3|  9138| 32|F |20112MRS.FLWO.0000H
12335495+0551455|12335493+0551456| 19884|  3| 19890| 40|F |20112MRS.FLWO.0000H
12341097+4744284|12341096+4744286|  9206|  3|  9304| 18|F |20112MRS.FLWO.0000H
12353854+4745260|12353855+4745267|  9085|  3|  9048| 20|F |20112MRS.FLWO.0000H
12364528+4338367|12364528+4338369| 21737|  4| 21664| 37|F |20112MRS.FLWO.0000H
12382172+4212196|12382178+4212198|  8663|  2|  8667| 27|F |20112MRS.FLWO.0000H
12384938+4238409|12384936+4238411|  7843|  2|  7824| 18|F |20112MRS.FLWO.0000H
12410959+1830142|12410959+1830142| 21252|  3| 21299| 28|F |20112MRS.FLWO.0000H
12413465+4429293|12413471+4429290|  9475|  3|  9489| 24|F |20112MRS.FLWO.0000H
12423897+4832092|12423895+4832095| 11808|  2| 11874| 24|F |20112MRS.FLWO.0000H
12435771+0143381|12435769+0143378| 14175|  3| 14224| 33|F |20112MRS.FLWO.0000H
12440821+4453307|12440819+4453308|  7205|  2|  7221| 21|F |20112MRS.FLWO.0000H
12440856+4838400|12440860+4838400|  4690|  3|  4669| 19|F |20112MRS.FLWO.0000H
12451288+0148174|12451287+0148172| 14260|  4| 14244| 39|F |20112MRS.FLWO.0000H
12461145+4840031|12461151+4840031|  9240|  3|  9261| 28|F |20112MRS.FLWO.0000H
12461352+1710129|12461357+1710128| 24102|  4| 24120| 46|F |20112MRS.FLWO.0000H
12464401+1040196|12464398+1040196| 16215|  3| 16204| 25|F |20112MRS.FLWO.0000H
12465124+0017498|12465121+0017491| 26737|  5| 26709| 37|F |20112MRS.FLWO.0000H
12482869+4217513|12482874+4217516| 16090|  3| 16097| 28|F |20112MRS.FLWO.0000H
12484657+4139162|12484656+4139162| 11705|  5| 11688| 26|F |20112MRS.FLWO.0000H
12492234+0949038|12492235+0949036| 13513|  2| 13572| 19|F |20112MRS.FLWO.0000H
12492846+3713488|12492846+3713490| 12174|  3| 12163| 32|F |20112MRS.FLWO.0000H
12505475+4745521|12505475+4745521| 11433|  3| 11460| 26|F |20112MRS.FLWO.0000H
12512860+0955211|12512862+0955217| 11649|  2| 11682| 35|F |20112MRS.FLWO.0000H
12523956+4006110|12523952+4006110|  7867|  3|  7896| 26|F |20112MRS.FLWO.0000H
12543771+5305241|12543776+5305239| 16134|  4| 16215| 38|F |20112MRS.FLWO.0000H
12544003+4352121|12544001+4352123| 11668|  3| 11637| 26|F |20112MRS.FLWO.0000H
12544891+4409201|12544895+4409201| 16285|  4| 16283| 36|F |20112MRS.FLWO.0000H
12555957+4826433|12555952+4826437|  8529|  3|  8521| 25|F |20112MRS.FLWO.0000H
12564800+1109565|12564798+1109563| 13821|  3| 13836| 25|F |20112MRS.FLWO.0000H
12570451+1037147|12570450+1037145| 13876|  3| 14038| 32|F |20112MRS.FLWO.0000H
12582663+5205401|12582660+5205401| 10211|  4| 10208| 29|F |20112MRS.FLWO.0000H
12583518+2735467|12583518+2735470|  7687|  1|  7733| 28|F |20112MRS.FLWO.0000H
12583942+4959315|12583941+4959315| 10801|  3| 10814| 25|F |20112MRS.FLWO.0000H
12591294+3607460|12591290+3607453|  8289|  2|  8299| 20|F |20112MRS.FLWO.0000H
12591779+3702540|12591776+3702540| 10584|  2| 10615| 23|F |20112MRS.FLWO.0000H
12592240+4820434|12592237+4820435|  8757|  2|  8797| 23|F |20112MRS.FLWO.0000H
12593079+2753028|12593082+2753031|  4709|  2|  4725| 24|F |20112MRS.FLWO.0000H
12593789+2754267|12593790+2754263|  8007|  2|  8046| 25|F |20112MRS.FLWO.0000H
12594200+4345114|12594200+4345115| 17331|  3| 17375| 20|F |20112MRS.FLWO.0000H
12594713+2742372|12594714+2742371|  8389|  1|  8439| 17|F |20112MRS.FLWO.0000H
12595843+2711583|12595841+2711585| 18248|  3| 18235| 30|F |20112MRS.FLWO.0000H
13000351+2653532|13000352+2653532|  5925|  2|  5903| 15|F |20112MRS.FLWO.0000H
13002915+2640306|13002915+2640312|  7181|  2|  7200| 21|F |20112MRS.FLWO.0000H
13004996+2724206|13004992+2724208|  6590|  2|  6618| 27|F |20112MRS.FLWO.0000H
13005254+4035048|13005255+4035044| 10501|  4| 10552| 32|F |20112MRS.FLWO.0000H
13011101+3944400|13011098+3944401| 11084|  3| 11126| 32|F |20112MRS.FLWO.0000H
13011709+5351390|13011710+5351389|  8955|  2|  8930| 24|F |20112MRS.FLWO.0000H
13011796+4705093|13011799+4705089|  8739|  2|  8765| 20|F |20112MRS.FLWO.0000H
13023155+3828423|13023153+3828425| 11125|  2| 11093| 28|F |20112MRS.FLWO.0000H
13024938+4312535|13024937+4312532| 14006|  2| 14019| 24|F |20112MRS.FLWO.0000H
13025168+3817341|13025169+3817345| 11171|  2| 11219| 26|F |20112MRS.FLWO.0000H
13032751+5331556|13032751+5331551|  9849|  3|  9909| 12|F |20112MRS.FLWO.0000H
13040455+4927281|13040462+4927282|  9976|  4| 10000| 22|F |20112MRS.FLWO.0000H
13041336+0114078|13041338+0114083| 20527|  4| 20585| 45|F |20112MRS.FLWO.0000H
13041411+0900236|13041409+0900237| 10580|  3| 10574| 22|F |20112MRS.FLWO.0000H
13041516+3524553|13041520+3524557| 10318|  3| 10324| 26|F |20112MRS.FLWO.0000H
13043184+0832061|13043184+0832060| 10550|  3| 10546| 31|F |20112MRS.FLWO.0000H
13043532+3958386|13043531+3958388|  9743|  3|  9723| 25|F |20112MRS.FLWO.0000H
13043546+4736411|13043548+4736415|  7480|  2|  7460| 28|F |20112MRS.FLWO.0000H
13054119+0912043|13054121+0912037| 16374|  4| 16391| 33|F |20112MRS.FLWO.0000H
13065196+0938222|13065195+0938219| 16009|  3| 16077| 20|F |20112MRS.FLWO.0000H
13065673+1853536|13065674+1853537| 19103|  3| 19111| 42|F |20112MRS.FLWO.0000H
13071056+3417531|13071053+3417529| 10145|  3| 10152| 23|F |20112MRS.FLWO.0000H
13093646+3452179|13093644+3452175| 10609|  3| 10593| 25|F |20112MRS.FLWO.0000H
13103415+3438103|13103416+3438104| 11041|  3| 11033| 24|F |20112MRS.FLWO.0000H
13105723+0837387|13105725+0837385| 15646|  6| 15613| 29|F |20112MRS.FLWO.0000H
13115594+4654258|13115593+4654259|  8485|  2|  8519| 24|F |20112MRS.FLWO.0000H
13122710+4347180|13122714+4347178| 18434|  4| 18471| 32|F |20112MRS.FLWO.0000H
13134022+1241214|13134022+1241213|  7293|  2|  7315| 27|F |20112MRS.FLWO.0000H
13134095+1321084|13134095+1321088| 21045|  4| 21045| 32|F |20112MRS.FLWO.0000H
13142605+5058452|13142608+5058449|  8906|  2|  8893| 18|F |20112MRS.FLWO.0000H
13143266+4430270|13143268+4430270| 17225|  4| 17212| 31|F |20112MRS.FLWO.0000H
13145463+3442085|13145468+3442086| 15809|  3| 15840| 32|F |20112MRS.FLWO.0000H
13152524+1525222|13152521+1525222|  7956|  2|  8026| 24|F |20112MRS.FLWO.0000H
13154453+5212129|13154457+5212131| 17751|  3| 17777| 28|F |20112MRS.FLWO.0000H
13154809+1000116|13154807+1000118| 15815|  3| 15827| 34|F |20112MRS.FLWO.0000H
13164826+3358436|13164822+3358439| 11139|  3| 11189| 24|F |20112MRS.FLWO.0000H
13172542+0919197|13172544+0919199|  6584|  2|  6619| 21|F |20112MRS.FLWO.0000H
13173012+4746591|13173011+4746593|  8046|  3|  8036| 21|F |20112MRS.FLWO.0000H
13191891+5107364|13191898+5107362|  8826|  3|  8845| 29|F |20112MRS.FLWO.0000H
13194463+1021459|13194464+1021459| 14649|  2| 14604| 31|F |20112MRS.FLWO.0000H
13194629+4742559|13194626+4742559|  8642|  3|  8665| 17|F |20112MRS.FLWO.0000H
13195868+4241004|13195874+4241000| 21902|  5| 21902| 40|F |20112MRS.FLWO.0000H
13210748+0958171|13210748+0958177|  6584|  1|  6576| 27|F |20112MRS.FLWO.0000H
13223476+3309252|13223477+3309257| 11060|  3| 11093| 25|F |20112MRS.FLWO.0000H
13243285+4245516|13243284+4245513|  8273|  3|  8333| 25|F |20112MRS.FLWO.0000H
13251183+0821500|13251182+0821496| 15414|  3| 15364| 33|F |20112MRS.FLWO.0000H
13265676+4449161|13265680+4449158|  8360|  2|  8343| 18|F |20112MRS.FLWO.0000H
13272739+0842467|13272742+0842465| 15396|  3| 15414| 24|F |20112MRS.FLWO.0000H
13280399+3419574|13280396+3419577| 10217|  3| 10261| 22|F |20112MRS.FLWO.0000H
13303807+4053550|13303810+4053554| 16367|  2| 16448| 30|F |20112MRS.FLWO.0000H
13304250+3232493|13304251+3232490| 10130|  2| 10116| 27|F |20112MRS.FLWO.0000H
13304308+3834410|13304310+3834413| 18492|  3| 18507| 38|F |20112MRS.FLWO.0000H
13312014+3235066|13312014+3235068| 10888|  3| 10937| 43|F |20112MRS.FLWO.0000H
13313610+2318501|13313612+2318507| 12979|  3| 12998| 31|F |20112MRS.FLWO.0000H
13322850+1802433|13322848+1802434|  6819|  2|  6788| 24|F |20112MRS.FLWO.0000H
13330747+3230510|13330746+3230510| 10758|  3| 10789| 21|F |20112MRS.FLWO.0000H
13331326+3306350|13331326+3306350|  7332|  2|  7409| 16|F |20112MRS.FLWO.0000H
13335574+1818215|13335577+1818212|  6737|  1|  6716| 19|F |20112MRS.FLWO.0000H
13340448+5242076|13340462+5242072|  8880|  4|  8899| 32|F |20112MRS.FLWO.0000H
13341749+3211595|13341749+3211591| 10293|  6| 10374| 40|F |20112MRS.FLWO.0000H
13341945+1750534|13341945+1750529|  8365|  2|  8344| 23|F |20112MRS.FLWO.0000H
13343672+4609144|13343677+4609146| 10978|  2| 10984| 24|F |20112MRS.FLWO.0000H
13345727+2234593|13345727+2234590|  9511|  2|  9578| 25|F |20112MRS.FLWO.0000H
13353518+4006401|13353517+4006400| 16241|  3| 16224| 22|F |20112MRS.FLWO.0000H
13355714+4136162|13355716+4136167| 18623|  3| 18664| 31|F |20112MRS.FLWO.0000H
13361966+3325247|13361963+3325243|  7473|  3|  7595| 52|F |20112MRS.FLWO.0000H
13364424+2458472|13364425+2458476| 22380|  5| 22443| 35|F |20112MRS.FLWO.0000H
13371492+5540114|13371485+5540115| 19342|  5| 19274| 41|F |20112MRS.FLWO.0000H
13392969+4633491|13392967+4633497| 11164|  2| 11119| 42|F |20112MRS.FLWO.0000H
13393242+2755438|13393240+2755432| 10950|  2| 10943| 27|F |20112MRS.FLWO.0000H
13394838+3341174|13394840+3341173| 12255|  3| 12270| 25|F |20112MRS.FLWO.0000H
13400274+4025146|13400274+4025153|  7228|  3|  7265| 29|F |20112MRS.FLWO.0000H
13412963+2310005|13412966+2310010|  9201|  3|  9212| 18|F |20112MRS.FLWO.0000H
13413717+0848096|13413717+0848100| 23483|  5| 23545| 33|F |20112MRS.FLWO.0000H
13413975+1238596|13413976+1238595| 17506|  3| 17466| 37|F |20112MRS.FLWO.0000H
13420840+4557235|13420834+4557239| 17840|  3| 17831| 25|F |20112MRS.FLWO.0000H
13423701+2951164|13423703+2951163| 10963|  5| 10952| 25|F |20112MRS.FLWO.0000H
13423956+4535032|13423951+4535036| 11529|  3| 11538| 38|F |20112MRS.FLWO.0000H
13430918+6052095|13430923+6052096| 10282|  3| 10292| 26|F |20112MRS.FLWO.0000H
13431491+3505063|13431487+3505069| 10465|  2| 10452| 23|F |20112MRS.FLWO.0000H
13433046+6149533|13433042+6149527|  9861|  2|  9858| 21|F |20112MRS.FLWO.0000H
13433453+3454493|13433451+3454498| 10499|  3| 10496| 35|F |20112MRS.FLWO.0000H
13441569+1933596|13441566+1933599|  8071|  2|  8114| 29|F |20112MRS.FLWO.0000H
13443823+2105335|13443822+2105337| 15302|  3| 15314| 31|F |20112MRS.FLWO.0000H
13444152+4028027|13444153+4028022| 22600|  4| 22647| 31|F |20112MRS.FLWO.0000H
13445134+2301185|13445122+2301174|  8376|  4|  8448| 32|F |20112MRS.FLWO.0000H
13451210+2315045|13451209+2315045|  9143|  2|  9170| 29|F |20112MRS.FLWO.0000H
13452239+0816259|13452242+0816259|  6947|  2|  6963| 16|F |20112MRS.FLWO.0000H
13454725+0659472|13454723+0659467| 16207|  2| 16224| 28|F |20112MRS.FLWO.0000H
13455410+3633571|13455409+3633573|  7944|  3|  7930| 27|F |20112MRS.FLWO.0000H
13460849+1800485|13460853+1800483| 21656|  4| 21706| 36|F |20112MRS.FLWO.0000H
13471071+3405188|13471073+3405195|  4932|  3|  4912| 46|F |20112MRS.FLWO.0000H
13481778+2507263|13481783+2507259|  8918|  2|  8975| 49|F |20112MRS.FLWO.0000H
13493712+1105474|13493710+1105475| 10987|  4| 10956| 29|F |20112MRS.FLWO.0000H
13503955+3536014|13503959+3536011| 16615|  3| 16646| 31|F |20112MRS.FLWO.0000H
13510805+2508004|13510807+2508005|  8738|  2|  8690| 24|F |20112MRS.FLWO.0000H
13511220+2246286|13511223+2246290| 16496|  3| 16515| 33|F |20112MRS.FLWO.0000H
13512821+3434004|13512821+3434004| 16080|  3| 16103| 36|F |20112MRS.FLWO.0000H
13515939+1358035|13515939+1358030| 10981|  4| 11019| 35|F |20112MRS.FLWO.0000H
13521486+0755214|13521485+0755217| 20578|  3| 20597| 36|F |20112MRS.FLWO.0000H
13521525+4008570|13521529+4008569| 17061|  3| 17060| 39|F |20112MRS.FLWO.0000H
13525317+3741219|13525319+3741222|  5317|  2|  5298| 26|F |20112MRS.FLWO.0000H
13525609+2021427|13525610+2021424| 16357|  3| 16396| 31|F |20112MRS.FLWO.0000H
13531043+1948507|13531043+1948499| 21120|  4| 21131| 31|F |20112MRS.FLWO.0000H
13533626+2134083|13533630+2134086|  8716|  2|  8738| 25|F |20112MRS.FLWO.0000H
13534057+2504460|13534062+2504457| 17457|  3| 17486| 25|F |20112MRS.FLWO.0000H
13534418+3448141|13534417+3448137| 16412|  4| 16437| 36|F |20112MRS.FLWO.0000H
13540291+3722517|13540288+3722514|  7370|  2|  7380| 24|F |20112MRS.FLWO.0000H
13543225+5823457|13543227+5823458| 18228|  4| 18160| 22|F |20112MRS.FLWO.0000H
13544057+2043014|13544055+2043012| 16430|  2| 16405| 28|F |20112MRS.FLWO.0000H
13545583+2507214|13545580+2507215|  8727|  3|  8741| 21|F |20112MRS.FLWO.0000H
13551573+1933486|13551574+1933491|  8320|  2|  8317| 18|F |20112MRS.FLWO.0000H
13551755+0900044|13551757+0900046| 18326|  3| 18321| 20|F |20112MRS.FLWO.0000H
13553370+1445529|13553372+1445527| 12233|  3| 12252| 28|F |20112MRS.FLWO.0000H
13554510+2512110|13554508+2512112| 11027|  3| 11059| 27|F |20112MRS.FLWO.0000H
13561224+3646557|13561221+3646562| 18798|  5| 18767| 43|F |20112MRS.FLWO.0000H
13564914+2554574|13564915+2554571|  8699|  2|  8716| 15|F |20112MRS.FLWO.0000H
13573966+3620077|13573968+3620081| 18415|  3| 18410| 33|F |20112MRS.FLWO.0000H
13573973+2546300|13573969+2546289|  8607|  4|  8698| 21|F |20112MRS.FLWO.0000H
13575258+2305240|13575257+2305236|  8507|  4|  8473| 20|F |20112MRS.FLWO.0000H
13581600+3848369|13581603+3848368| 18928|  4| 18949| 36|F |20112MRS.FLWO.0000H
13591104+3404192|13591103+3404192| 16337|  3| 16332| 18|F |20112MRS.FLWO.0000H
13594168+2500460|13594170+2500460|  9361|  3|  9344| 37|F |20112MRS.FLWO.0000H
14002640+1751333|14002640+1751333| 15157|  3| 15148| 35|F |20112MRS.FLWO.0000H
14022057+3226535|14022055+3226534|  4333|  2|  4357| 21|F |20112MRS.FLWO.0000H
14022700+2546096|14022705+2546093| 17729|  3| 17750| 32|F |20112MRS.FLWO.0000H
14030448+2446252|14030452+2446251| 18577|  3| 18558| 34|F |20112MRS.FLWO.0000H
14033588-0207547|14033588-0207544|  7340|  2|  7329| 30|F |20112MRS.FLWO.0000H
14034931+0544512|14034933+0544511| 16286|  3| 16272| 27|F |20112MRS.FLWO.0000H
14051677+2102389|14051677+2102393|  8386|  2|  8403| 23|F |20112MRS.FLWO.0000H
14055380+4821555|14055381+4821560| 15791|  3| 15836| 31|F |20112MRS.FLWO.0000H
14055981+1414118|14055981+1414116| 11898|  2| 11875| 23|F |20112MRS.FLWO.0000H
