# The 2MASS Redshift Survey
# Huchra et al., ApJS, in press
#
# http://tdc-www.harvard.edu/2mrs/
# catalog version 2.4, 2011 Dec 16
# maintained by Lucas Macri, lmacri@tamu.edu
#
# Code "O": NED entries without cz, but ZCAT contained cz (either from literature or from JPH's earlier unpublished observations)
#
#2MASS_ID        NED_ID                         RA          DEC        TYPE   NED_CZ QUAL NED_BIBCODE         2MRS_CZ  ERR CD 2MRS_BIBCODE
00002508+0751138|UGC 12892                     |00h00m25.1s +07d51m14s|G     |      |    |                   |  12265|  36|O |20112MRS.MMT..0000H / M09231
05363363+0904323|2MASX J05363363+0904323       |05h36m33.6s +09d04m32s|G     |      |    |                   |   7445|  30|O |20112MRS.FLWO.0000H / 1995.1201
05383799+1507292|2MASX J05383799+1507292       |05h38m38.0s +15d07m29s|G     |      |    |                   |   6383|  13|O |20112MRS.FLWO.0000H / 1997.1024
05390248+2020199|2MASX J05390248+2020199       |05h39m02.5s +20d20m20s|G     |      |    |                   |   8152|  40|O |20112MRS.FLWO.0000H / 1995.1127
05400210-8158532|ESO 016- G 009                |05h40m02.2s -81d58m53s|G     |      |    |                   |   4797|  90|O |1990AJ.....99.1722K / in LEDA
05403134-1139561|IC 0433                       |05h40m31.3s -11d39m56s|G     |      |    |                   |   7195|  47|O |20112MRS.ZMA..0000H / T13643 
05440310+1706131|2MASX J05440310+1706131       |05h44m03.1s +17d06m13s|G     |      |    |                   |   8350|  20|O |20112MRS.FLWO.0000H / 1997.1101 
05460548-6151429|2MASX J05460548-6151429       |05h46m05.5s -61d51m43s|G     |      |    |                   |  16033|  81|O |2000MNRAS.317...55S / in LEDA
05484170+7931249|UGC 03347                     |05h48m41.7s +79d31m25s|G     |      |    |                   |   4737| 300|O |1999MNRAS.308..897L / in Vizier
05491665+6040235|2MASX J05491665+6040235       |05h49m16.7s +60d40m23s|G     |      |    |                   |  13004|  38|O |1995ApJS..100...69F / IRAS 1.2Jy (from JPH own obs.)
05493232+1459519|2MASX J05493232+1459519       |05h49m32.3s +14d59m52s|G     |      |    |                   |   5266|  45|O |20112MRS.FLWO.0000H / 1997.1101 
05541268+6034332|2MASX J05541268+6034332       |05h54m12.7s +60d34m33s|G     |      |    |                   |   7010| 129|O |2000MNRAS.317...55S / 
06002754-6009202|ESO 120- G 027                |06h00m27.5s -60d09m20s|G     |      |    |                   |  11018|  29|O |20112MRS.JPH..0000H /       
06033916-2639510|ESO 488- G 059                |06h03m39.2s -26d39m51s|G     |      |    |                   |  12216|  32|O |20112MRS.DaSt.0000H / Davis & Strauss, priv. comm.
06033989-3208521|ESO 425- G 004                |06h03m39.9s -32d08m52s|G     |      |    |                   |   9234|  38|O |20112MRS.DaSt.0000H / Davis & Strauss, priv. comm.
06035893-6341586|ESO 086- G 056                |06h03m58.9s -63d41m59s|G     |      |    |                   |   7936|  56|O |20112MRS.JPH..0000H /       
06042579-3535195|2MASX J06042579-3535195       |06h04m25.8s -35d35m19s|G     |      |    |                   |   9841|  77|O |2000MNRAS.317...55S /
06054117+6652528|MCG +11-08-010                |06h05m41.2s +66d52m53s|G     |      |    |                   |   5486| 300|O |1999MNRAS.308..897L / in Vizier
06122256+5131161|UGC 03417                     |06h12m22.5s +51d31m16s|G     |      |    |                   |   8596| 105|O |2000MNRAS.317...55S / in LEDA
06123552-8434577|ESO 005- G 003                |06h12m35.4s -84d34m58s|G     |      |    |                   |   4784|  63|O |20112MRS.Stra.0000H / Strauss, priv. comm (ESO master)
06170301-1046318|2MASX J06170301-1046318       |06h17m03.0s -10d46m32s|G     |      |    |                   |   6767| 300|O |2000MNRAS.317...55S / 
06181338+2844455|2MASX J06181338+2844455       |06h18m13.4s +28d44m45s|G     |      |    |                   |   8916|  41|O |20112MRS.FLWO.0000H / 1995.1214
06211596+4512458|CGCG 233-012                  |06h21m15.9s +45d12m46s|G     |      |    |                   |  10987|  30|O |20112MRS.FLWO.0000H / 1995.1029
06224814+4636313|CGCG 233-015                  |06h22m48.2s +46d36m32s|G     |      |    |                   |  12403|  32|O |20112MRS.FLWO.0000H / 1997.1122
06235594-3506439|AM 0622-350 NED02             |06h23m56.0s -35d06m44s|G     |      |    |                   |   8978|  75|O |20112MRS.m301.0000H / A062209.0-350503 ZCAT#\0259409 unknown provenance, entered circa 2002.0207
06242290-3917375|2MASX J06242290-3917375       |06h24m22.9s -39d17m37s|G     |      |    |                   |  15041|  77|O |2000MNRAS.317...55S / in LEDA
06261975+2320174|2MASX J06261975+2320174       |06h26m19.8s +23d20m17s|G     |      |    |                   |   4545|   4|O |1997AJ....113..905P / in LEDA
06311359+7159476|2MASX J06311359+7159476       |06h31m13.6s +71d59m48s|G     |      |    |                   |   4407|   0|O |1999MNRAS.308..897L / in LEDA
06314296+2402298|2MASX J06314296+2402298       |06h31m42.9s +24d02m30s|G     |      |    |                   |  13234|  30|O |20112MRS.FLWO.0000H / 1997.1025 
06335656-3625416|ESO 365- G 032                |06h33m56.5s -36d25m41s|G     |      |    |                   |  12920|  60|O |1991srcp.book.....F / in LEDA
06340985+2131565|2MASX J06340985+2131565       |06h34m09.9s +21d31m57s|G     |      |    |                   |  13025|  31|O |20112MRS.FLWO.0000H / 1997.1025
06341092-3538484|2MASX J06341092-3538484       |06h34m10.9s -35d38m48s|G     |      |    |                   |  11163|  79|O |2000MNRAS.317...55S / in LEDA
06345637+2440474|2MASX J06345637+2440474       |06h34m56.4s +24d40m48s|G     |      |    |                   |   9455|  31|O |20112MRS.FLWO.0000H / 1997.1025
06373692+7225065|2MASX J06373692+7225065       |06h37m37.0s +72d25m06s|G     |      |    |                   |   6865|   0|O |1999MNRAS.308..897L / in LEDA
06382766-3641190|2MFGC 05299                   |06h38m27.7s -36d41m19s|G     |      |    |                   |   9063|  78|O |2000MNRAS.317...55S / in LEDA
06405369+2233433|2MASX J06405369+2233433       |06h40m53.7s +22d33m43s|G     |      |    |                   |  20145|  37|O |20112MRS.FLWO.0000H / 1997.1025 
06423122+4604350|CGCG 234-004                  |06h42m31.2s +46d04m35s|G     |      |    |                   |   6350|  22|O |20112MRS.FLWO.0000H / 1997.1122
06444646-7245137|2MASX J06444646-7245137       |06h44m46.5s -72d45m14s|G     |      |    |                   |   5581|  77|O |2000MNRAS.317...55S /
06460117+7108287|UGC 03517                     |06h46m01.1s +71d08m29s|G     |      |    |                   |   3803|  29|O |20112MRS.FLWO.0000H / 1995.1029
06474177-6715415|ESO 087- G 043                |06h47m41.8s -67d15m42s|G     |      |    |                   |  14449|  79|O |2000MNRAS.317...55S /
06500107-4015221|2MASX J06500107-4015221       |06h50m01.1s -40d15m22s|G     |      |    |                   |  17107|  31|O |20112MRS.m301.0000H / A064822.6-401148 ZCAT#\0259443 unknown provenance, entered circa 2002.0207
06514833-2014261|2MASX J06514833-2014261       |06h51m48.3s -20d14m26s|G     |      |    |                   |   7645| 300|O |1999MNRAS.308..897L / in Vizier
06522123+4659235|CGCG 234-020                  |06h52m21.2s +46d59m23s|G     |      |    |                   |  12735|  29|O |20112MRS.FLWO.0000H / 1997.1124
06524601+4706566|CGCG 234-022 NED01            |06h52m46.0s +47d06m56s|G     |      |    |                   |   6164|  27|O |20112MRS.FLWO.0000H / 1997.1124 
06561721+6456496|CGCG 309-010                  |06h56m17.2s +64d56m50s|G     |      |    |                   |  10769|  59|O |2000UZC...C......0F / 
06583834-2834307|2MASX J06583834-2834307       |06h58m38.4s -28d34m31s|G     |      |    |                   |   6514|  81|O |2000MNRAS.317...55S /
06592597+6411187|CGCG 309-012                  |06h59m26.0s +64d11m19s|G     |      |    |                   |   6652|  41|O |1999PASP..111..438F /       
06595169+6324135|CGCG 309-013                  |06h59m51.7s +63d24m13s|G     |      |    |                   |  11781|  29|O |1999PASP..111..438F /
07001070-2350501|ESO 491- G 014                |07h00m10.7s -23d50m50s|G     |      |    |                   |  12234|  50|O |20112MRS.m301.0000H / A065805.5-234634 ZCAT#\0259455 unknown provenance, entered circa 2002.0207
07023238-2432081|2MASX J07023238-2432081       |07h02m32.4s -24d32m08s|G     |      |    |                   |  13011|  50|O |20112MRS.m301.0000H / A070028.0-242742 ZCAT#\0259457 unknown provenance, entered circa 2002.0207
07030076+3919367|2MFGC 05598                   |07h03m00.8s +39d19m36s|G     |      |    |                   |   6842| 127|O |2000MNRAS.317...55S / 
07051971+6402266|CGCG 309-018                  |07h05m19.7s +64d02m27s|G     |      |    |                   |   4439|  30|O |2000UZC...C......0F / 
07055566-2547332|2MASX J07055566-2547332       |07h05m55.7s -25d47m33s|G     |      |    |                   |  11938|  50|O |20112MRS.m301.0000H / A070352.9-254253 ZCAT#\0259461 unknown provenance, entered circa 2002.0207
07065044+2924104|CGCG 146-024                  |07h06m50.4s +29d24m10s|G     |      |    |                   |   7604|  23|O |20112MRS.FLWO.0000H / 1995.1120
07071970+2443283|CGCG 116-021                  |07h07m19.7s +24d43m28s|G     |      |    |                   |   8773|  24|O |20112MRS.FLWO.0000H / 1995.1115
07073763+3230449|IC 2178                       |07h07m37.7s +32d30m45s|G     |      |    |                   |   7423|  27|O |20112MRS.FLWO.0000H / 1995.1120 
07074155+3503309|2MASX J07074155+3503309       |07h07m41.6s +35d03m31s|G     |      |    |                   |  23527| 150|O |1988AJ.....95....1O / in LEDA
07091896-2325015|2MASX J07091896-2325015       |07h09m18.9s -23d25m02s|G     |      |    |                   |  13275|  50|O |20112MRS.m301.0000H / A070712.8-232007 ZCAT#\0259467 unknown provenance, entered circa 2002.0207
07121792-2705347|2MASX J07121792-2705347       |07h12m17.9s -27d05m34s|G     |      |    |                   |  12021|  50|O |20112MRS.m301.0000H / A071016.7-270027 ZCAT#\0259473 unknown provenance, entered circa 2002.0207
07124340-2304446|2MASX J07124340-2304446       |07h12m43.4s -23d04m45s|G     |      |    |                   |   7441|  50|O |20112MRS.m301.0000H / A071036.7-225936 ZCAT#\0259475 unknown provenance, entered circa 2002.0207
07125694+4548123|KUG 0709+458                  |07h12m57.5s +45d48m17s|G     |      |    |                   |  10277|  24|O |20112MRS.FLWO.0000H / 1995.1116 
07131076-2500576|2MASX J07131076-2500576       |07h13m10.8s -25d00m58s|G     |      |    |                   |  12663|  50|O |20112MRS.m301.0000H / A071106.6-245547 ZCAT#\0259477 unknown provenance, entered circa 2002.0207
07134368+0034432|2MASX J07134368+0034432       |07h13m43.7s +00d34m43s|G     |      |    |                   |   9751|  44|O |20112MRS.FLWO.0000H / 1997.1024 
07135667-2651090|2MASX J07135667-2651090       |07h13m56.7s -26d51m09s|G     |      |    |                   |   7177|  50|O |20112MRS.m301.0000H / A071155.0-264555 ZCAT#\0259481 unknown provenance, entered circa 2002.0207
07140158-2511463|2MASX J07140158-2511463       |07h14m01.6s -25d11m46s|G     |      |    |                   |  13266|  50|O |20112MRS.m301.0000H / A071157.6-250632 ZCAT#\0259482 unknown provenance, entered circa 2002.0207
07140701+4600207|CGCG 234-109                  |07h14m07.0s +46d00m21s|G     |      |    |                   |  18770|  92|O |20112MRS.FLWO.0000H / 1995.1117 
07143694-2517252|2MASX J07143694-2517252       |07h14m37.0s -25d17m25s|G     |      |    |                   |  12495|  50|O |20112MRS.m301.0000H / A071233.1-251208 ZCAT#\0259485 unknown provenance, entered circa 2002.0207
07144448+4647277|CGCG 234-110                  |07h14m44.5s +46d47m28s|G     |      |    |                   |  12947|  38|O |20112MRS.FLWO.0000H / 1995.1117 
07144666+0013099|2MASX J07144666+0013099       |07h14m46.7s +00d13m10s|G     |      |    |                   |  11792|  30|O |20112MRS.FLWO.0000H / 1997.1024 
07145737-2510113|2MASX J07145737-2510113       |07h14m57.4s -25d10m12s|G     |      |    |                   |  12105|  50|O |20112MRS.m301.0000H / A071253.4-250453 ZCAT#\0259486 unknown provenance, entered circa 2002.0207
07160415+3725192|2MASX J07160415+3725192       |07h16m04.2s +37d25m19s|G     |      |    |                   |  20848|  40|O |20112MRS.FLWO.0000H / 1995.1223
07161385-2703250|2MASX J07161385-2703250       |07h16m13.9s -27d03m25s|G     |      |    |                   |  12114|  50|O |20112MRS.m301.0000H / A071412.4-265801 ZCAT#\0259490 unknown provenance, entered circa 2002.0207
07161680-2508030|2MASX J07161680-2508030       |07h16m16.8s -25d08m03s|G     |      |    |                   |   7617|  50|O |20112MRS.m301.0000H / A071412.7-250239 ZCAT#\0259491 unknown provenance, entered circa 2002.0207
07172499+4547200|CGCG 235-004                  |07h17m25.0s +45d47m20s|G     |      |    |                   |  16218|  43|O |20112MRS.FLWO.0000H / 1995.1118
07175148+2552558|CGCG 116-048                  |07h17m51.5s +25d52m56s|G     |      |    |                   |  10362|  40|O |20112MRS.FLWO.0000H / 1995.1118
07180608+2200284|CGCG 117-005                  |07h18m06.1s +22d00m29s|G     |      |    |                   |   9917|  25|O |20112MRS.FLWO.0000H / 1995.1118
07183008-2603393|2MASX J07183008-2603393       |07h18m30.1s -26d03m39s|G     |      |    |                   |   7503|  50|O |20112MRS.m301.0000H / A071627.1-255806 ZCAT#\0259495 unknown provenance, entered circa 2002.0207
07184319+6311089|CGCG 309-030                  |07h18m43.2s +63d11m09s|G     |      |    |                   |  11778|  27|O |1999PASP..111..438F /
07202345+3222095|CGCG 147-008                  |07h20m23.4s +32d22m09s|G     |      |    |                   |   7553|  28|O |20112MRS.FLWO.0000H / 1997.1124 
07204966+2322052|CGCG 117-013                  |07h20m49.7s +23d22m05s|G     |      |    |                   |   5263|  26|O |20112MRS.FLWO.0000H / 1997.1124 
07212924+3107026|CGCG 147-011                  |07h21m29.2s +31d07m03s|G     |      |    |                   |   7753|  55|O |20112MRS.FLWO.0000H / 1995.1223
07243407+3628031|CGCG 177-009                  |07h24m34.1s +36d28m03s|G     |      |    |                   |  10829|  20|O |20112MRS.FLWO.0000H / 1995.1226 
07244226-2729307|2MASX J07244226-2729307       |07h24m42.3s -27d29m31s|G     |      |    |                   |   6781|  50|O |20112MRS.m301.0000H / A072241.0-272333 ZCAT#\0259504 unknown provenance, entered circa 2002.0207
07245871+4006360|CGCG 205-042                  |07h24m58.7s +40d06m36s|G     |      |    |                   |  15076|  31|O |20112MRS.FLWO.0000H / 1995.1119
07251409+4201058|2MASX J07251409+4201058       |07h25m14.1s +42d01m06s|G     |      |    |                   |  17418|  32|O |20112MRS.FLWO.0000H / 1995.1119
07292812+6300175|CGCG 309-034                  |07h29m28.2s +63d00m18s|G     |      |    |                   |  11623|  30|O |20112MRS.FLWO.0000H / 1998.1126
07301592-2906029|2MASX J07301592-2906029       |07h30m15.9s -29d06m03s|G     |      |    |                   |  10591|  50|O |20112MRS.m301.0000H / A072816.5-285942 ZCAT#\0259510 unknown provenance, entered circa 2002.0207
07322596+8640005|CGCG 370-016                  |07h32m25.9s +86d40m01s|G     |      |    |                   |   2124|  55|O |1999PASP..111..438F /
07360634+5016433|2MASX J07360634+5016433       |07h36m06.4s +50d16m44s|G     |      |    |                   |  22244|   0|O |1999MNRAS.308..897L / in LEDA
07372369+6220215|CGCG 286-037 NED02            |07h37m23.7s +62d20m22s|G     |      |    |                   |  11771|  31|O |20112MRS.FLWO.0000H / 1998.1126
07373729+6217194|MCG +10-11-098                |07h37m37.3s +62d17m20s|G     |      |    |                   |  12737|  40|O |2000UZC...C......0F / 
07403100+6955291|CGCG 331-009                  |07h40m31.0s +69d55m29s|G     |      |    |                   |   6591|  25|O |1999PASP..111..438F /
07403649+6947521|VII Zw 174                    |07h40m36.6s +69d47m52s|G     |      |    |                   |   6509|  34|O |2000UZC...C......0F /            
07424479+6153328|CGCG 286-049                  |07h42m45.0s +61d53m34s|G     |      |    |                   |   8278|  65|O |2000UZC...C......0F / 
07462491+6229091|UGC 04001                     |07h46m24.9s +62d29m09s|G     |      |    |                   |   5847|  25|O |1999PASP..111..438F /
07470537+2217391|CGCG 118-006                  |07h47m05.4s +22d17m39s|G     |      |    |                   |  13748|  24|O |20112MRS.FLWO.0000H / 1996.0112
07471832-0010086|2MFGC 06162                   |07h47m18.3s -00d10m09s|G     |      |    |                   |   8952|  31|O |20112MRS.JPH..0000H /       
07473839-7325533|2MASX J07473839-7325533       |07h47m38.4s -73d25m53s|G     |      |    |                   |  10807|  70|O |2000MNRAS.317...55S / in LEDA
07505639+0933386|CGCG 058-040                  |07h50m56.4s +09d33m40s|G     |      |    |                   |   9252|  22|O |20112MRS.FLWO.0000H / 1997.1123
07511177+6204533|CGCG 286-070                  |07h51m11.8s +62d04m53s|G     |      |    |                   |   6435|  21|O |1999PASP..111..438F /
07541752+6251319|CGCG 310-023 NED01            |07h54m17.5s +62d51m32s|G     |      |    |                   |   8381|  29|O |20112MRS.FLWO.0000H / 1998.1210
07553254+2744102|CGCG 148-064                  |07h55m32.5s +27d44m10s|G     |      |    |                   |  22740|  35|O |20112MRS.FLWO.0000H / 1996.0120 
07564751+4553164|CGCG 236-017                  |07h56m47.5s +45d53m16s|G     |      |    |                   |  16893|  35|O |20112MRS.FLWO.0000H / 1996.0121 
07572273+6224426|CGCG 286-080                  |07h57m22.8s +62d24m42s|G     |      |    |                   |  11564|  24|O |1999PASP..111..438F /
07581448+4216086|2MASX J07581448+4216086       |07h58m14.4s +42d16m07s|G     |      |    |                   |   9204|  24|O |20112MRS.FLWO.0000H / 1996.0125
08011115+5545279|CGCG 262-057                  |08h01m11.1s +55d45m28s|G     |      |    |                   |  10649|  27|O |20112MRS.FLWO.0000H / 1997.1124
08013851+2425562|IC 2218                       |08h01m38.5s +24d25m57s|G     |      |    |                   |  12958|  34|O |20112MRS.FLWO.0000H / 1995.1127 
08032481+6709241|CGCG 310-031                  |08h03m24.8s +67d09m25s|G     |      |    |                   |  11672|  51|O |1999PASP..111..438F /
08071963-6143129|ESO 124- G 011                |08h07m19.7s -61d43m13s|G     |      |    |                   |   3188|  79|O |2000MNRAS.317...55S /
08110739+1643043|2MASX J08110739+1643043       |08h11m07.4s +16d43m05s|G     |      |    |                   |  27868|  41|O |20112MRS.FLWO.0000H / 1994.1002 
08113541-2408553|2MASX J08113541-2408553       |08h11m35.4s -24d08m55s|G     |      |    |                   |  16992|  50|O |20112MRS.m301.0000H / A080926.8-235955 ZCAT#\0259542 unknown provenance, entered circa 2002.0207
08115921-2433386|2MASX J08115921-2433386       |08h11m59.2s -24d33m39s|G     |      |    |                   |  16632|  50|O |20112MRS.m301.0000H / A080951.1-242436 ZCAT#\0259545 unknown provenance, entered circa 2002.0207
08140099-2438445|2MASX J08140099-2438445       |08h14m01.0s -24d38m45s|G     |      |    |                   |  14534|  50|O |20112MRS.m301.0000H / A081152.8-242935 ZCAT#\0259547 unknown provenance, entered circa 2002.0207
08201508-6518489|ESO 089- G 018                |08h20m15.1s -65d18m49s|G     |      |    |                   |  11849|  81|O |2000MNRAS.317...55S / in LEDA
08202222-2714050|2MASX J08202222-2714050       |08h20m22.2s -27d14m05s|G     |      |    |                   |   4065|  80|O |20112MRS.m301.0000H / A081816.7-270432 ZCAT#\0259558 unknown provenance, entered circa 2002.0207
08222544-2704382|2MASX J08222544-2704382       |08h22m25.4s -27d04m38s|G     |      |    |                   |  12468|  80|O |20112MRS.m301.0000H / A082019.5-265458 ZCAT#\0259565 unknown provenance, entered circa 2002.0207
08241628+4157121|CGCG 207-063                  |08h24m16.3s +41d57m12s|G     |      |    |                   |   9084|   0|O |1999MNRAS.308..897L / in LEDA
08265581-2718035|2MASX J08265581-2718035       |08h26m55.8s -27d18m04s|G     |      |    |                   |  13562|  50|O |20112MRS.m301.0000H / A082449.7-270808 ZCAT#\0259583 unknown provenance, entered circa 2002.0207
08272166-2623472|2MASX J08272166-2623472       |08h27m21.7s -26d23m47s|G     |      |    |                   |  12597|  50|O |20112MRS.m301.0000H / A082514.5-261349 ZCAT#\0259585 unknown provenance, entered circa 2002.0207
08272734-2529412|ESO 495- G 014                |08h27m27.4s -25d29m41s|G     |      |    |                   |  14378|  50|O |20112MRS.m301.0000H / A082519.1-251943 ZCAT#\0259587 unknown provenance, entered circa 2002.0207
08284732-2743125|ESO 431- G 011                |08h28m47.3s -27d43m12s|G     |      |    |                   |  12468|  50|O |20112MRS.m301.0000H / A082641.6-273310 ZCAT#\0259590 unknown provenance, entered circa 2002.0207
08290195-7508449|2MASX J08290195-7508449       |08h29m02.0s -75d08m45s|G     |      |    |                   |   5142|  81|O |2000MNRAS.317...55S / in LEDA
08335262-2509115|2MASX J08335262-2509115       |08h33m52.6s -25d09m12s|G     |      |    |                   |   9179|  50|O |20112MRS.m301.0000H / A083143.5-245851 ZCAT#\0259608 unknown provenance, entered circa 2002.0207
08343242-2612406|2MASX J08343242-2612406       |08h34m32.4s -26d12m41s|G     |      |    |                   |  24691|  50|O |20112MRS.m301.0000H / A083224.4-260218 ZCAT#\0259613 unknown provenance, entered circa 2002.0207
08345663-2407113|ESO 495- G 019                |08h34m56.6s -24d07m11s|G     |      |    |                   |   9272|  50|O |20112MRS.m301.0000H / A083246.2-235647 ZCAT#\0259615 unknown provenance, entered circa 2002.0207
08350801-2505383|2MASX J08350801-2505383       |08h35m08.0s -25d05m38s|G     |      |    |                   |  13398|  50|O |20112MRS.m301.0000H / A083258.7-245514 ZCAT#\0259617 unknown provenance, entered circa 2002.0207
08362145-2532008|2MASX J08362145-2532008       |08h36m21.5s -25d32m01s|G     |      |    |                   |   8949|  50|O |20112MRS.m301.0000H / A083412.5-252132 ZCAT#\0259623 unknown provenance, entered circa 2002.0207
08381254-0738311|2MASX J08381254-0738311       |08h38m12.6s -07d38m31s|G     |      |    |                   |   6084| 124|O |2000MNRAS.317...55S / 
08381631-2749564|ESO 431- G 021                |08h38m16.3s -27d49m56s|G     |      |    |                   |  12465|  80|O |20112MRS.m301.0000H / A083609.2-273906 ZCAT#\0259628 unknown provenance, entered circa 2002.0207
08393922-2820124|2MASX J08393922-2820124       |08h39m39.2s -28d20m12s|G     |      |    |                   |  14777|  80|O |20112MRS.m301.0000H / A083733.1-280932 ZCAT#\0259634 unknown provenance, entered circa 2002.0207
09005147-2236472|2MASX J09005147-2236472       |09h00m51.5s -22d36m47s|G     |      |    |                   |   9055| 215|O |2000MNRAS.317...55S / 
09080336-3733369|ESO 372- G 002                |09h08m03.4s -37d33m37s|G     |      |    |                   |   5636|  90|O |1990AJ.....99.1722K / in LEDA
09303607+0607192|UGC 05069                     |09h30m36.0s +06d07m19s|G     |      |    |                   |   3418|  36|O |20112MRS.ZMA..0000H / T25865
09352749-0445526|2MASX J09352749-0445526       |09h35m27.5s -04d45m53s|G     |      |    |                   |   6941|  26|O |20112MRS.ZMA..0000H / T06584
09395759-3105087|2MASX J09395759-3105087       |09h39m57.6s -31d05m09s|G     |      |    |                   |  11669|  62|O |20112MRS.m301.0000H / A093747.0-305130 ZCAT#\0259758 unknown provenance, entered circa 2002.0207
09484090-2602532|AM 0946-254 NED01             |09h48m40.9s -26d02m53s|G     |      |    |                   |  14746|  73|O |20112MRS.m301.0000H / A094624.9-254853 ZCAT#\0259775 unknown provenance, entered circa 2002.0207
09562513+4610148|UGC 05333                     |09h56m25.1s +46d10m15s|G     |      |    |                   |  11692| 300|O |20112MRS.JPH..0000H / in LEDA
10085616-3023473|ESO 435- G 046                |10h08m56.2s -30d23m47s|G     |      |    |                   |  11379|  89|O |2000MNRAS.317...55S /
10201913-2852259|ESO 436-IG 011                |10h20m19.1s -28d52m26s|G     |      |    |                   |   9408|   0|O |20112MRS.Stra.0000H / Strauss, priv. comm (ESO master)
10340695+7308207|2MASX J10340695+7308207       |10h34m06.9s +73d08m21s|G     |      |    |                   |   6989| 116|O |2000MNRAS.317...55S / in LEDA
10370536-4251118|ESO 264-IG 013 NED02          |10h37m05.4s -42d51m12s|G     |      |    |                   |  10543|  30|O |1981A&AS...46...57W /
10384596-1646596|MCG -03-27-022                |10h38m46.0s -16d47m00s|G     |      |    |                   |  12875|  60|O |1998AJ....116....1D / in Vizier
10474381+3037351|CGCG 155-012                  |10h47m43.8s +30d37m35s|G     |      |    |                   |  10537|  44|O |1990AJ....100.1405W /
11174708+7509224|CGCG 351-058                  |11h17m47.1s +75d09m22s|G     |      |    |                   |   6627| 127|O |2000MNRAS.317...55S / in LEDA
11205383+5656366|CGCG 291-059 NED02            |11h20m53.8s +56d56m37s|G     |      |    |                   |  14083|  24|O |20112MRS.FLWO.0000H / 1996.0625
11213177+0245062|IC 0683                       |11h21m31.8s +02d45m07s|G     |      |    |                   |  15539|  66|O |20112MRS.ZMA..0000H / T25847 
11455856-0809208|IC 0733                       |11h45m58.6s -08d09m21s|G     |      |    |                   |   6683|  78|O |2000MNRAS.317...55S /
12045894+3223277|CGCG 187-001                  |12h04m59.0s +32d23m28s|G     |      |    |                   |  16205|  58|O |20112MRS.ThWB.0000H / Thorstensen, J. Wegner, G. & Boley, F. Dartmouth Century Survey Data, private communication
12301602-4052167|ESO 322-IG 021                |12h30m16.0s -40d52m10s|G     |      |    |                   |   4602|  77|O |2000MNRAS.317...55S /
12453852+7735265|MCG +13-09-032                |12h45m38.6s +77d35m25s|G     |      |    |                   |   8544| 300|O |1999MNRAS.308..897L / in Vizier
13044144-1508574|2MASX J13044144-1508574       |13h04m41.4s -15d08m58s|G     |      |    |                   |   5341|  77|O |2000MNRAS.317...55S / in LEDA
13060001-5018231|ESO 219- G 026                |13h06m00.0s -50d18m23s|G     |      |    |                   |   3507| 240|O |1990AJ.....99.1722K / in LEDA
13074615-4429118|2MASX J13074615-4429118       |13h07m46.2s -44d29m12s|G     |      |    |                   |  10837|  77|O |2000MNRAS.317...55S / in LEDA
13183035-2126292|2MASX J13183035-2126292       |13h18m30.3s -21d26m29s|G     |      |    |                   |  15428|  52|O |20112MRS.MMT..0000H / M06134
13521137-1442126|2MASX J13521137-1442126       |13h52m11.4s -14d42m13s|G     |      |    |                   |  10968|  84|O |2000MNRAS.317...55S / 
13533029+6917397|CGCG 336-030                  |13h53m30.3s +69d17m40s|G     |      |    |                   |   9282|  38|O |20112MRS.ZMA..0000H / T24117 
14044302-0916260|2MFGC 11402                   |14h04m43.0s -09d16m26s|G     |      |    |                   |   8659| 136|O |2000MNRAS.317...55S / in LEDA
14071459+7254265|VII Zw 534                    |14h07m14.5s +72d54m27s|G     |      |    |                   |  11078|  39|O |20112MRS.MMT..0000H / M00777
14214175+1745082|MCG +03-37-008                |14h21m41.8s +17d45m08s|G     |      |    |                   |  15469|  60|O |1995AJ....109...14O / in LEDA and ZCAT
15024590+5330439|I Zw 100 NOTES02              |15h02m45.9s +53d30m44s|G     |      |    |                   |  10419|  15|O |20112MRS.FLWO.0000H / 1995.0604
15121643+3031079|CGCG 165-029                  |15h12m16.4s +30d31m08s|G     |      |    |                   |  17837|  52|O |1990AJ....100.1405W / in LEDA
15170502+8120555|2MASX J15170502+8120555       |15h17m04.9s +81d20m56s|G     |      |    |                   |   6719| 109|O |2000MNRAS.317...55S / in LEDA
15250439+0449469|CGCG 049-157                  |15h25m04.4s +04d49m47s|G     |      |    |                   |   6562|  32|O |20112MRS.FLWO.0000H / 1994.0411 
15262132-0656118|2MASX J15262132-0656118       |15h26m21.3s -06d56m12s|G     |      |    |                   |  10491| 162|O |2000MNRAS.317...55S / in LEDA
15263024+8241014|MCG +14-07-019                |15h26m30.5s +82d41m01s|G     |      |    |                   |   6126| 107|O |2000MNRAS.317...55S / 
15322130-1223427|2MASX J15322130-1223427       |15h32m21.3s -12d23m43s|G     |      |    |                   |  10500|  87|O |2000MNRAS.317...55S / in LEDA
15331301+3118179|CGCG 166-007                  |15h33m13.0s +31d18m18s|G     |      |    |                   |  16170|  29|O |1986AJ.....92.1238P / 
15335919-4432525|2MASX J15335919-4432525       |15h33m59.2s -44d32m53s|G     |      |    |                   |   6258|  39|O |1992ApJS...83...29S / 
